,Latest: Time (s),Latest: Pressure (kPa)
393,0.9825,101.937220421
394,0.985,101.937220421
395,0.9875,101.937220421
396,0.99,101.937220421
397,0.9925,101.937220421
398,0.995,101.937220421
399,0.9975,101.937220421
400,1.0,101.997152645
401,1.0025,101.937220421
402,1.005,101.997152645
403,1.0075,101.937220421
404,1.01,101.937220421
405,1.0125,101.937220421
406,1.015,101.937220421
407,1.0175,101.997152645
408,1.02,101.997152645
409,1.0225,101.937220421
410,1.025,101.997152645
411,1.0275,101.997152645
412,1.03,101.937220421
413,1.0325,101.997152645
414,1.035,101.997152645
415,1.0375,101.937220421
416,1.04,101.937220421
417,1.0425,101.937220421
418,1.045,101.937220421
419,1.0475,101.937220421
420,1.05,101.937220421
421,1.0525,101.937220421
422,1.055,101.997152645
423,1.0575,101.997152645
424,1.06,101.937220421
425,1.0625,101.937220421
426,1.065,101.937220421
427,1.0675,101.937220421
428,1.07,101.997152645
429,1.0725,101.997152645
430,1.075,101.997152645
431,1.0775,101.937220421
432,1.08,101.937220421
433,1.0825,101.937220421
434,1.085,101.937220421
435,1.0875,101.937220421
436,1.09,101.997152645
437,1.0925,101.937220421
438,1.095,101.937220421
439,1.0975,101.937220421
440,1.1,101.937220421
441,1.1025,101.937220421
442,1.105,101.937220421
443,1.1075,101.937220421
444,1.11,101.937220421
445,1.1125,101.997152645
446,1.115,101.937220421
447,1.1175,101.937220421
448,1.12,101.937220421
449,1.1225,101.937220421
450,1.125,101.997152645
451,1.1275,101.997152645
452,1.13,101.997152645
453,1.1325,101.997152645
454,1.135,101.937220421
455,1.1375,101.937220421
456,1.14,101.937220421
457,1.1425,101.997152645
458,1.145,101.997152645
459,1.1475,101.937220421
460,1.15,101.937220421
461,1.1525,101.937220421
462,1.155,101.997152645
463,1.1575,101.937220421
464,1.16,101.937220421
465,1.1625,101.937220421
466,1.165,101.937220421
467,1.1675,101.997152645
468,1.17,101.937220421
469,1.1725,101.937220421
470,1.175,101.937220421
471,1.1775,101.937220421
472,1.18,101.937220421
473,1.1825,101.997152645
474,1.185,101.937220421
475,1.1875,101.937220421
476,1.19,101.937220421
477,1.1925,101.937220421
478,1.195,101.937220421
479,1.1975,101.937220421
480,1.2,101.997152645
481,1.2025,101.937220421
482,1.205,101.937220421
483,1.2075,101.937220421
484,1.21,101.937220421
485,1.2125,101.937220421
486,1.215,101.997152645
487,1.2175,101.997152645
488,1.22,101.937220421
489,1.2225,101.937220421
490,1.225,101.997152645
491,1.2275,101.937220421
492,1.23,101.937220421
493,1.2325,101.937220421
494,1.235,101.997152645
495,1.2375,101.937220421
496,1.24,101.997152645
497,1.2425,101.997152645
498,1.245,101.997152645
499,1.2475,101.937220421
500,1.25,101.937220421
501,1.2525,101.937220421
502,1.255,101.997152645
503,1.2575,101.937220421
504,1.26,101.937220421
505,1.2625,101.937220421
506,1.265,101.997152645
507,1.2675,101.937220421
508,1.27,101.997152645
509,1.2725,101.997152645
510,1.275,101.997152645
511,1.2775,101.937220421
512,1.28,101.937220421
513,1.2825,101.937220421
514,1.285,101.937220421
515,1.2875,101.937220421
516,1.29,101.997152645
517,1.2925,101.997152645
518,1.295,101.997152645
519,1.2975,101.997152645
520,1.3,101.997152645
521,1.3025,101.937220421
522,1.305,101.937220421
523,1.3075,101.997152645
524,1.31,101.997152645
525,1.3125,101.997152645
526,1.315,101.997152645
527,1.3175,101.937220421
528,1.32,101.937220421
529,1.3225,101.937220421
530,1.325,101.937220421
531,1.3275,101.937220421
532,1.33,101.937220421
533,1.3325,101.997152645
534,1.335,101.997152645
535,1.3375,101.997152645
536,1.34,101.937220421
537,1.3425,101.937220421
538,1.345,101.937220421
539,1.3475,101.997152645
540,1.35,101.997152645
541,1.3525,101.997152645
542,1.355,101.937220421
543,1.3575,101.997152645
544,1.36,101.997152645
545,1.3625,101.937220421
546,1.365,101.997152645
547,1.3675,101.997152645
548,1.37,101.937220421
549,1.3725,101.997152645
550,1.375,101.937220421
551,1.3775,101.997152645
552,1.38,101.997152645
553,1.3825,101.937220421
554,1.385,101.937220421
555,1.3875,101.937220421
556,1.39,101.997152645
557,1.3925,101.997152645
558,1.395,101.937220421
559,1.3975,101.997152645
560,1.4,101.997152645
561,1.4025,101.997152645
562,1.405,101.997152645
563,1.4075,101.997152645
564,1.41,101.997152645
565,1.4125,101.997152645
566,1.415,101.997152645
567,1.4175,101.997152645
568,1.42,101.997152645
569,1.4225,101.937220421
570,1.425,101.997152645
571,1.4275,101.937220421
572,1.43,101.997152645
573,1.4325,101.997152645
574,1.435,101.937220421
575,1.4375,101.997152645
576,1.44,101.997152645
577,1.4425,101.997152645
578,1.445,101.997152645
579,1.4475,101.937220421
580,1.45,101.997152645
581,1.4525,101.937220421
582,1.455,101.937220421
583,1.4575,101.997152645
584,1.46,101.997152645
585,1.4625,101.997152645
586,1.465,101.997152645
587,1.4675,101.937220421
588,1.47,101.997152645
589,1.4725,101.997152645
590,1.475,101.997152645
591,1.4775,101.997152645
592,1.48,101.997152645
593,1.4825,101.937220421
594,1.485,101.997152645
595,1.4875,101.937220421
596,1.49,101.997152645
597,1.4925,101.997152645
598,1.495,101.997152645
599,1.4975,101.997152645
600,1.5,101.997152645
601,1.5025,101.997152645
602,1.505,101.997152645
603,1.5075,101.937220421
604,1.51,101.997152645
605,1.5125,101.997152645
606,1.515,101.997152645
607,1.5175,101.937220421
608,1.52,101.937220421
609,1.5225,101.997152645
610,1.525,101.937220421
611,1.5275,101.997152645
612,1.53,101.997152645
613,1.5325,101.937220421
614,1.535,101.997152645
615,1.5375,101.997152645
616,1.54,101.997152645
617,1.5425,101.937220421
618,1.545,101.997152645
619,1.5475,101.997152645
620,1.55,101.937220421
621,1.5525,101.997152645
622,1.555,101.997152645
623,1.5575,101.997152645
624,1.56,101.997152645
625,1.5625,101.937220421
626,1.565,101.997152645
627,1.5675,101.997152645
628,1.57,101.997152645
629,1.5725,101.997152645
630,1.575,101.997152645
631,1.5775,101.997152645
632,1.58,101.937220421
633,1.5825,101.997152645
634,1.585,101.997152645
635,1.5875,101.937220421
636,1.59,101.997152645
637,1.5925,101.937220421
638,1.595,101.997152645
639,1.5975,101.997152645
640,1.6,101.997152645
641,1.6025,101.997152645
642,1.605,101.937220421
643,1.6075,101.997152645
644,1.61,101.997152645
645,1.6125,101.997152645
646,1.615,101.937220421
647,1.6175,101.997152645
648,1.62,101.997152645
649,1.6225,101.997152645
650,1.625,101.997152645
651,1.6275,101.937220421
652,1.63,101.937220421
653,1.6325,101.937220421
654,1.635,101.997152645
655,1.6375,101.997152645
656,1.64,101.997152645
657,1.6425,101.937220421
658,1.645,101.937220421
659,1.6475,101.997152645
660,1.65,101.997152645
661,1.6525,101.997152645
662,1.655,101.937220421
663,1.6575,101.937220421
664,1.66,101.997152645
665,1.6625,101.997152645
666,1.665,101.997152645
667,1.6675,101.997152645
668,1.67,101.997152645
669,1.6725,101.997152645
670,1.675,101.997152645
671,1.6775,101.997152645
672,1.68,101.997152645
673,1.6825,101.997152645
674,1.685,101.997152645
675,1.6875,101.937220421
676,1.69,101.997152645
677,1.6925,101.997152645
678,1.695,101.997152645
679,1.6975,101.997152645
680,1.7,101.997152645
681,1.7025,101.937220421
682,1.705,101.937220421
683,1.7075,101.997152645
684,1.71,101.997152645
685,1.7125,101.997152645
686,1.715,101.997152645
687,1.7175,101.997152645
688,1.72,101.997152645
689,1.7225,101.997152645
690,1.725,101.937220421
691,1.7275,101.937220421
692,1.73,101.997152645
693,1.7325,101.997152645
694,1.735,101.997152645
695,1.7375,101.997152645
696,1.74,101.997152645
697,1.7425,101.997152645
698,1.745,101.997152645
699,1.7475,101.997152645
700,1.75,101.997152645
701,1.7525,101.997152645
702,1.755,101.997152645
703,1.7575,101.997152645
704,1.76,101.997152645
705,1.7625,101.997152645
706,1.765,101.997152645
707,1.7675,101.997152645
708,1.77,101.997152645
709,1.7725,101.997152645
710,1.775,101.997152645
711,1.7775,101.997152645
712,1.78,101.997152645
713,1.7825,101.997152645
714,1.785,101.997152645
715,1.7875,101.997152645
716,1.79,101.997152645
717,1.7925,101.997152645
718,1.795,101.937220421
719,1.7975,101.997152645
720,1.8,101.997152645
721,1.8025,101.997152645
722,1.805,101.997152645
723,1.8075,101.997152645
724,1.81,101.997152645
725,1.8125,101.997152645
726,1.815,101.997152645
727,1.8175,101.997152645
728,1.82,101.997152645
729,1.8225,101.997152645
730,1.825,101.997152645
731,1.8275,101.997152645
732,1.83,101.997152645
733,1.8325,101.997152645
734,1.835,101.997152645
735,1.8375,101.937220421
736,1.84,101.997152645
737,1.8425,101.997152645
738,1.845,101.997152645
739,1.8475,101.997152645
740,1.85,101.997152645
741,1.8525,101.997152645
742,1.855,101.997152645
743,1.8575,101.997152645
744,1.86,101.997152645
745,1.8625,101.997152645
746,1.865,101.997152645
747,1.8675,101.997152645
748,1.87,101.997152645
749,1.8725,101.997152645
750,1.875,101.997152645
751,1.8775,101.997152645
752,1.88,101.997152645
753,1.8825,101.997152645
754,1.885,101.997152645
755,1.8875,101.997152645
756,1.89,101.997152645
757,1.8925,101.997152645
758,1.895,101.997152645
759,1.8975,101.997152645
760,1.9,101.997152645
761,1.9025,101.997152645
762,1.905,101.997152645
763,1.9075,101.997152645
764,1.91,101.997152645
765,1.9125,101.997152645
766,1.915,101.997152645
767,1.9175,101.997152645
768,1.92,101.997152645
769,1.9225,101.997152645
770,1.925,101.997152645
771,1.9275,101.997152645
772,1.93,101.997152645
773,1.9325,101.997152645
774,1.935,101.997152645
775,1.9375,101.997152645
776,1.94,101.997152645
777,1.9425,101.997152645
778,1.945,101.997152645
779,1.9475,101.997152645
780,1.95,101.997152645
781,1.9525,101.997152645
782,1.955,102.05708486799999
783,1.9575,101.997152645
784,1.96,101.997152645
785,1.9625,101.997152645
786,1.965,101.997152645
787,1.9675,101.997152645
788,1.97,101.997152645
789,1.9725,101.997152645
790,1.975,101.997152645
791,1.9775,101.997152645
792,1.98,101.997152645
793,1.9825,101.997152645
794,1.985,101.997152645
795,1.9875,101.997152645
796,1.99,101.997152645
797,1.9925,101.997152645
798,1.995,101.997152645
799,1.9975,101.997152645
800,2.0,101.997152645
801,2.0025,101.997152645
802,2.005,101.997152645
803,2.0075,101.997152645
804,2.01,101.997152645
805,2.0125,101.997152645
806,2.015,101.997152645
807,2.0175,101.997152645
808,2.02,101.997152645
809,2.0225,101.997152645
810,2.025,101.997152645
811,2.0275,101.997152645
812,2.03,101.997152645
813,2.0325,101.997152645
814,2.035,101.997152645
815,2.0375,101.997152645
816,2.04,101.997152645
817,2.0425,101.997152645
818,2.045,101.997152645
819,2.0475,101.997152645
820,2.05,102.05708486799999
821,2.0525,101.997152645
822,2.055,101.997152645
823,2.0575,101.997152645
824,2.06,101.997152645
825,2.0625,101.997152645
826,2.065,101.997152645
827,2.0675,101.997152645
828,2.07,101.997152645
829,2.0725,101.997152645
830,2.075,101.997152645
831,2.0775,101.997152645
832,2.08,102.05708486799999
833,2.0825,101.997152645
834,2.085,101.997152645
835,2.0875,101.997152645
836,2.09,101.997152645
837,2.0925,101.997152645
838,2.095,101.997152645
839,2.0975,101.997152645
840,2.1,101.997152645
841,2.1025,101.997152645
842,2.105,101.997152645
843,2.1075,101.997152645
844,2.11,101.997152645
845,2.1125,101.997152645
846,2.115,101.997152645
847,2.1175,101.997152645
848,2.12,101.997152645
849,2.1225,101.997152645
850,2.125,101.997152645
851,2.1275,101.997152645
852,2.13,101.997152645
853,2.1325,101.997152645
854,2.135,101.997152645
855,2.1375,102.05708486799999
856,2.14,101.997152645
857,2.1425,101.997152645
858,2.145,101.997152645
859,2.1475,101.997152645
860,2.15,101.997152645
861,2.1525,101.997152645
862,2.155,101.997152645
863,2.1575,101.997152645
864,2.16,101.997152645
865,2.1625,101.997152645
866,2.165,101.997152645
867,2.1675,101.997152645
868,2.17,101.997152645
869,2.1725,101.997152645
870,2.175,101.997152645
871,2.1775,101.997152645
872,2.18,101.997152645
873,2.1825,101.997152645
874,2.185,101.997152645
875,2.1875,101.997152645
876,2.19,101.997152645
877,2.1925,101.997152645
878,2.195,101.997152645
879,2.1975,101.997152645
880,2.2,101.997152645
881,2.2025,101.997152645
882,2.205,101.997152645
883,2.2075,101.997152645
884,2.21,101.997152645
885,2.2125,101.997152645
886,2.215,101.997152645
887,2.2175,101.997152645
888,2.22,101.997152645
889,2.2225,101.997152645
890,2.225,101.997152645
891,2.2275,101.997152645
892,2.23,102.05708486799999
893,2.2325,102.05708486799999
894,2.235,101.997152645
895,2.2375,101.997152645
896,2.24,101.997152645
897,2.2425,101.997152645
898,2.245,101.997152645
899,2.2475,101.997152645
900,2.25,101.997152645
901,2.2525,101.997152645
902,2.255,101.997152645
903,2.2575,101.997152645
904,2.26,101.997152645
905,2.2625,101.997152645
906,2.265,101.997152645
907,2.2675,101.997152645
908,2.27,101.997152645
909,2.2725,101.997152645
910,2.275,101.997152645
911,2.2775,101.997152645
912,2.28,101.997152645
913,2.2825,101.997152645
914,2.285,102.05708486799999
915,2.2875,102.05708486799999
916,2.29,101.997152645
917,2.2925,101.997152645
918,2.295,101.997152645
919,2.2975,101.997152645
920,2.3,101.997152645
921,2.3025,101.997152645
922,2.305,101.997152645
923,2.3075,101.997152645
924,2.31,101.997152645
925,2.3125,101.997152645
926,2.315,101.997152645
927,2.3175,101.997152645
928,2.32,101.997152645
929,2.3225,102.05708486799999
930,2.325,101.997152645
931,2.3275,101.997152645
932,2.33,101.997152645
933,2.3325,101.997152645
934,2.335,101.997152645
935,2.3375,101.997152645
936,2.34,102.05708486799999
937,2.3425,101.997152645
938,2.345,101.997152645
939,2.3475,101.997152645
940,2.35,101.997152645
941,2.3525,101.997152645
942,2.355,102.05708486799999
943,2.3575,101.997152645
944,2.36,101.997152645
945,2.3625,101.997152645
946,2.365,101.997152645
947,2.3675,101.997152645
948,2.37,101.997152645
949,2.3725,101.997152645
950,2.375,101.997152645
951,2.3775,101.997152645
952,2.38,101.997152645
953,2.3825,102.05708486799999
954,2.385,101.997152645
955,2.3875,101.997152645
956,2.39,101.997152645
957,2.3925,101.997152645
958,2.395,101.997152645
959,2.3975,101.997152645
960,2.4,101.997152645
961,2.4025,101.997152645
962,2.405,101.997152645
963,2.4075,101.997152645
964,2.41,101.997152645
965,2.4125,101.997152645
966,2.415,101.997152645
967,2.4175,101.997152645
968,2.42,101.997152645
969,2.4225,101.997152645
970,2.425,101.997152645
971,2.4275,102.05708486799999
972,2.43,101.997152645
973,2.4325,101.997152645
974,2.435,101.997152645
975,2.4375,101.997152645
976,2.44,101.997152645
977,2.4425,101.997152645
978,2.445,101.997152645
979,2.4475,101.997152645
980,2.45,101.997152645
981,2.4525,101.997152645
982,2.455,101.997152645
983,2.4575,101.997152645
984,2.46,101.997152645
985,2.4625,101.997152645
986,2.465,101.997152645
987,2.4675,101.997152645
988,2.47,101.997152645
989,2.4725,101.997152645
990,2.475,101.997152645
991,2.4775,101.997152645
992,2.48,101.997152645
993,2.4825,101.997152645
994,2.485,101.997152645
995,2.4875,101.997152645
996,2.49,101.997152645
997,2.4925,101.997152645
998,2.495,101.997152645
999,2.4975,101.997152645
1000,2.5,101.997152645
1001,2.5025,101.997152645
1002,2.505,101.997152645
1003,2.5075,102.05708486799999
1004,2.51,102.05708486799999
1005,2.5125,101.997152645
1006,2.515,101.997152645
1007,2.5175,101.997152645
1008,2.52,101.997152645
1009,2.5225,102.05708486799999
1010,2.525,102.05708486799999
1011,2.5275,101.997152645
1012,2.53,101.997152645
1013,2.5325,101.997152645
1014,2.535,101.997152645
1015,2.5375,101.997152645
1016,2.54,101.997152645
1017,2.5425,101.997152645
1018,2.545,101.997152645
1019,2.5475,101.997152645
1020,2.55,101.997152645
1021,2.5525,101.997152645
1022,2.555,101.997152645
1023,2.5575,101.997152645
1024,2.56,101.997152645
1025,2.5625,102.05708486799999
1026,2.565,101.997152645
1027,2.5675,101.997152645
1028,2.57,101.997152645
1029,2.5725,101.997152645
1030,2.575,101.997152645
1031,2.5775,101.997152645
1032,2.58,101.997152645
1033,2.5825,101.997152645
1034,2.585,101.997152645
1035,2.5875,101.997152645
1036,2.59,101.997152645
1037,2.5925,101.997152645
1038,2.595,101.997152645
1039,2.5975,101.997152645
1040,2.6,101.997152645
1041,2.6025,101.997152645
1042,2.605,101.997152645
1043,2.6075,101.997152645
1044,2.61,101.997152645
1045,2.6125,101.997152645
1046,2.615,101.997152645
1047,2.6175,101.997152645
1048,2.62,101.997152645
1049,2.6225,101.997152645
1050,2.625,101.997152645
1051,2.6275,101.997152645
1052,2.63,101.997152645
1053,2.6325,101.997152645
1054,2.635,101.997152645
1055,2.6375,102.05708486799999
1056,2.64,101.997152645
1057,2.6425,101.997152645
1058,2.645,101.997152645
1059,2.6475,101.997152645
1060,2.65,101.997152645
1061,2.6525,101.997152645
1062,2.655,101.997152645
1063,2.6575,101.997152645
1064,2.66,101.997152645
1065,2.6625,101.997152645
1066,2.665,101.997152645
1067,2.6675,101.997152645
1068,2.67,101.997152645
1069,2.6725,101.997152645
1070,2.675,101.997152645
1071,2.6775,101.997152645
1072,2.68,101.997152645
1073,2.6825,101.997152645
1074,2.685,101.997152645
1075,2.6875,101.997152645
1076,2.69,101.997152645
1077,2.6925,101.997152645
1078,2.695,101.997152645
1079,2.6975,101.997152645
1080,2.7,101.997152645
1081,2.7025,101.997152645
1082,2.705,101.997152645
1083,2.7075,101.997152645
1084,2.71,101.997152645
1085,2.7125,101.997152645
1086,2.715,102.05708486799999
1087,2.7175,101.997152645
1088,2.72,101.997152645
1089,2.7225,101.997152645
1090,2.725,101.997152645
1091,2.7275,102.05708486799999
1092,2.73,102.05708486799999
1093,2.7325,101.997152645
1094,2.735,101.997152645
1095,2.7375,101.997152645
1096,2.74,101.997152645
1097,2.7425,101.997152645
1098,2.745,101.997152645
1099,2.7475,101.997152645
1100,2.75,101.997152645
1101,2.7525,101.997152645
1102,2.755,101.997152645
1103,2.7575,101.997152645
