,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
85,85,0.2125,101.873542434
86,86,0.215,101.937220421
87,87,0.2175,101.937220421
88,88,0.22,101.937220421
89,89,0.2225,101.937220421
90,90,0.225,101.937220421
91,91,0.2275,101.937220421
92,92,0.23,101.937220421
93,93,0.2325,101.937220421
94,94,0.235,101.937220421
95,95,0.2375,101.937220421
96,96,0.24,101.937220421
97,97,0.2425,101.937220421
98,98,0.245,101.937220421
99,99,0.2475,101.937220421
100,100,0.25,101.937220421
101,101,0.2525,101.937220421
102,102,0.255,101.937220421
103,103,0.2575,101.937220421
104,104,0.26,101.873542434
105,105,0.2625,101.937220421
106,106,0.265,101.937220421
107,107,0.2675,101.937220421
108,108,0.27,101.937220421
109,109,0.2725,101.937220421
110,110,0.275,101.937220421
111,111,0.2775,101.937220421
112,112,0.28,101.937220421
113,113,0.2825,101.937220421
114,114,0.285,101.937220421
115,115,0.2875,101.937220421
116,116,0.29,101.937220421
117,117,0.2925,101.873542434
118,118,0.295,101.873542434
119,119,0.2975,101.937220421
120,120,0.3,101.873542434
121,121,0.3025,101.937220421
122,122,0.305,101.937220421
123,123,0.3075,101.937220421
124,124,0.31,101.937220421
125,125,0.3125,101.937220421
126,126,0.315,101.937220421
127,127,0.3175,101.937220421
128,128,0.32,101.873542434
129,129,0.3225,101.873542434
130,130,0.325,101.937220421
131,131,0.3275,101.937220421
132,132,0.33,101.937220421
133,133,0.3325,101.937220421
134,134,0.335,101.937220421
135,135,0.3375,101.937220421
136,136,0.34,101.937220421
137,137,0.3425,101.937220421
138,138,0.345,101.937220421
139,139,0.3475,101.937220421
140,140,0.35,101.937220421
141,141,0.3525,101.937220421
142,142,0.355,101.937220421
143,143,0.3575,101.937220421
144,144,0.36,101.937220421
145,145,0.3625,101.937220421
146,146,0.365,101.937220421
147,147,0.3675,101.937220421
148,148,0.37,101.937220421
149,149,0.3725,101.937220421
150,150,0.375,101.873542434
151,151,0.3775,101.873542434
152,152,0.38,101.937220421
153,153,0.3825,101.937220421
154,154,0.385,101.937220421
155,155,0.3875,101.937220421
156,156,0.39,101.937220421
157,157,0.3925,101.937220421
158,158,0.395,101.937220421
159,159,0.3975,101.937220421
160,160,0.4,101.937220421
161,161,0.4025,101.937220421
162,162,0.405,101.937220421
163,163,0.4075,101.937220421
164,164,0.41,101.937220421
165,165,0.4125,101.937220421
166,166,0.415,101.937220421
167,167,0.4175,101.937220421
168,168,0.42,101.937220421
169,169,0.4225,101.937220421
170,170,0.425,101.937220421
171,171,0.4275,101.937220421
172,172,0.43,101.937220421
173,173,0.4325,101.873542434
174,174,0.435,101.937220421
175,175,0.4375,101.997152645
176,176,0.44,101.937220421
177,177,0.4425,101.873542434
178,178,0.445,101.937220421
179,179,0.4475,101.937220421
180,180,0.45,101.937220421
181,181,0.4525,101.937220421
182,182,0.455,101.937220421
183,183,0.4575,101.873542434
184,184,0.46,101.937220421
185,185,0.4625,101.937220421
186,186,0.465,101.873542434
187,187,0.4675,101.937220421
188,188,0.47,101.937220421
189,189,0.4725,101.937220421
190,190,0.475,101.873542434
191,191,0.4775,101.937220421
192,192,0.48,101.937220421
193,193,0.4825,101.937220421
194,194,0.485,101.937220421
195,195,0.4875,101.937220421
196,196,0.49,101.937220421
197,197,0.4925,101.873542434
198,198,0.495,101.937220421
199,199,0.4975,101.937220421
200,200,0.5,101.873542434
201,201,0.5025,101.937220421
202,202,0.505,101.937220421
203,203,0.5075,101.873542434
204,204,0.51,101.937220421
205,205,0.5125,101.937220421
206,206,0.515,101.937220421
207,207,0.5175,101.937220421
208,208,0.52,101.937220421
209,209,0.5225,101.937220421
210,210,0.525,101.937220421
211,211,0.5275,101.937220421
212,212,0.53,101.937220421
213,213,0.5325,101.873542434
214,214,0.535,101.937220421
215,215,0.5375,101.937220421
216,216,0.54,101.873542434
217,217,0.5425,101.937220421
218,218,0.545,101.937220421
219,219,0.5475,101.937220421
220,220,0.55,101.937220421
221,221,0.5525,101.873542434
222,222,0.555,101.873542434
223,223,0.5575,101.937220421
224,224,0.56,101.937220421
225,225,0.5625,101.937220421
226,226,0.565,101.937220421
227,227,0.5675,101.873542434
228,228,0.57,101.937220421
229,229,0.5725,101.937220421
230,230,0.575,101.937220421
231,231,0.5775,101.937220421
232,232,0.58,101.937220421
233,233,0.5825,101.873542434
234,234,0.585,101.873542434
235,235,0.5875,101.937220421
236,236,0.59,101.873542434
237,237,0.5925,101.937220421
238,238,0.595,101.937220421
239,239,0.5975,101.873542434
240,240,0.6,101.937220421
241,241,0.6025,101.937220421
242,242,0.605,101.937220421
243,243,0.6075,101.937220421
244,244,0.61,101.937220421
245,245,0.6125,101.937220421
246,246,0.615,101.937220421
247,247,0.6175,101.937220421
248,248,0.62,101.873542434
249,249,0.6225,101.873542434
250,250,0.625,101.937220421
251,251,0.6275,101.937220421
252,252,0.63,101.937220421
253,253,0.6325,101.873542434
254,254,0.635,101.937220421
255,255,0.6375,101.937220421
256,256,0.64,101.873542434
257,257,0.6425,101.937220421
258,258,0.645,101.937220421
259,259,0.6475,101.937220421
260,260,0.65,101.937220421
261,261,0.6525,101.937220421
262,262,0.655,101.937220421
263,263,0.6575,101.937220421
264,264,0.66,101.937220421
265,265,0.6625,101.937220421
266,266,0.665,101.937220421
267,267,0.6675,101.937220421
268,268,0.67,101.937220421
269,269,0.6725,101.937220421
270,270,0.675,101.937220421
271,271,0.6775,101.937220421
272,272,0.68,101.937220421
273,273,0.6825,101.937220421
274,274,0.685,101.937220421
275,275,0.6875,101.937220421
276,276,0.69,101.937220421
277,277,0.6925,101.937220421
278,278,0.695,101.937220421
279,279,0.6975,101.937220421
280,280,0.7,101.937220421
281,281,0.7025,101.937220421
282,282,0.705,101.873542434
283,283,0.7075,101.937220421
284,284,0.71,101.937220421
285,285,0.7125,101.937220421
286,286,0.715,101.873542434
287,287,0.7175,101.937220421
288,288,0.72,101.937220421
289,289,0.7225,101.937220421
290,290,0.725,101.937220421
291,291,0.7275,101.937220421
292,292,0.73,101.873542434
293,293,0.7325,101.937220421
294,294,0.735,101.937220421
295,295,0.7375,101.937220421
296,296,0.74,101.873542434
297,297,0.7425,101.937220421
298,298,0.745,101.937220421
299,299,0.7475,101.937220421
300,300,0.75,101.937220421
301,301,0.7525,101.873542434
302,302,0.755,101.937220421
303,303,0.7575,101.937220421
304,304,0.76,101.937220421
305,305,0.7625,101.873542434
306,306,0.765,101.873542434
307,307,0.7675,101.937220421
308,308,0.77,101.937220421
309,309,0.7725,101.873542434
310,310,0.775,101.937220421
311,311,0.7775,101.937220421
312,312,0.78,101.937220421
313,313,0.7825,101.937220421
314,314,0.785,101.873542434
315,315,0.7875,101.937220421
316,316,0.79,101.937220421
317,317,0.7925,101.937220421
318,318,0.795,101.873542434
319,319,0.7975,101.937220421
320,320,0.8,101.937220421
321,321,0.8025,101.937220421
322,322,0.805,101.873542434
323,323,0.8075,101.937220421
324,324,0.81,101.937220421
325,325,0.8125,101.937220421
326,326,0.815,101.937220421
327,327,0.8175,101.937220421
328,328,0.82,101.937220421
329,329,0.8225,101.937220421
330,330,0.825,101.937220421
331,331,0.8275,101.873542434
332,332,0.83,101.937220421
333,333,0.8325,101.937220421
334,334,0.835,101.937220421
335,335,0.8375,101.873542434
336,336,0.84,101.873542434
337,337,0.8425,101.937220421
338,338,0.845,101.937220421
339,339,0.8475,101.937220421
340,340,0.85,101.873542434
341,341,0.8525,101.937220421
342,342,0.855,101.937220421
343,343,0.8575,101.937220421
344,344,0.86,101.937220421
345,345,0.8625,101.937220421
346,346,0.865,101.937220421
347,347,0.8675,101.937220421
348,348,0.87,101.873542434
349,349,0.8725,101.873542434
350,350,0.875,101.937220421
351,351,0.8775,101.937220421
352,352,0.88,101.937220421
353,353,0.8825,101.937220421
354,354,0.885,101.937220421
355,355,0.8875,101.873542434
356,356,0.89,101.937220421
357,357,0.8925,101.873542434
358,358,0.895,101.937220421
359,359,0.8975,101.873542434
360,360,0.9,101.937220421
361,361,0.9025,101.937220421
362,362,0.905,101.937220421
363,363,0.9075,101.873542434
364,364,0.91,101.937220421
365,365,0.9125,101.937220421
366,366,0.915,101.937220421
367,367,0.9175,101.873542434
368,368,0.92,101.873542434
369,369,0.9225,101.873542434
370,370,0.925,101.937220421
371,371,0.9275,101.873542434
372,372,0.93,101.873542434
373,373,0.9325,101.937220421
374,374,0.935,101.937220421
375,375,0.9375,101.873542434
376,376,0.94,101.937220421
377,377,0.9425,101.873542434
378,378,0.945,101.937220421
379,379,0.9475,101.937220421
380,380,0.95,101.937220421
381,381,0.9525,101.873542434
382,382,0.955,101.937220421
383,383,0.9575,101.937220421
384,384,0.96,101.937220421
385,385,0.9625,101.937220421
386,386,0.965,101.937220421
387,387,0.9675,101.937220421
388,388,0.97,101.937220421
389,389,0.9725,101.873542434
390,390,0.975,101.873542434
391,391,0.9775,101.873542434
392,392,0.98,101.937220421
393,393,0.9825,101.873542434
394,394,0.985,101.937220421
395,395,0.9875,101.873542434
396,396,0.99,101.937220421
397,397,0.9925,101.873542434
398,398,0.995,101.873542434
399,399,0.9975,101.937220421
400,400,1.0,101.937220421
401,401,1.0025,101.873542434
402,402,1.005,101.873542434
403,403,1.0075,101.937220421
404,404,1.01,101.937220421
405,405,1.0125,101.937220421
406,406,1.015,101.937220421
407,407,1.0175,101.937220421
408,408,1.02,101.937220421
409,409,1.0225,101.873542434
410,410,1.025,101.873542434
411,411,1.0275,101.873542434
412,412,1.03,101.937220421
413,413,1.0325,101.937220421
414,414,1.035,101.937220421
415,415,1.0375,101.937220421
416,416,1.04,101.937220421
417,417,1.0425,101.937220421
418,418,1.045,101.937220421
419,419,1.0475,101.873542434
420,420,1.05,101.937220421
421,421,1.0525,101.873542434
422,422,1.055,101.937220421
423,423,1.0575,101.873542434
424,424,1.06,101.873542434
425,425,1.0625,101.937220421
426,426,1.065,101.937220421
427,427,1.0675,101.937220421
428,428,1.07,101.937220421
429,429,1.0725,101.937220421
430,430,1.075,101.937220421
431,431,1.0775,101.873542434
432,432,1.08,101.937220421
433,433,1.0825,101.873542434
434,434,1.085,101.937220421
435,435,1.0875,101.937220421
436,436,1.09,101.937220421
437,437,1.0925,101.873542434
438,438,1.095,101.937220421
439,439,1.0975,101.937220421
440,440,1.1,101.937220421
441,441,1.1025,101.873542434
442,442,1.105,101.873542434
443,443,1.1075,101.937220421
444,444,1.11,101.937220421
445,445,1.1125,101.937220421
446,446,1.115,101.937220421
447,447,1.1175,101.937220421
448,448,1.12,101.937220421
449,449,1.1225,101.873542434
450,450,1.125,101.937220421
451,451,1.1275,101.937220421
452,452,1.13,101.937220421
453,453,1.1325,101.873542434
454,454,1.135,101.873542434
455,455,1.1375,101.937220421
456,456,1.14,101.937220421
457,457,1.1425,101.937220421
458,458,1.145,101.873542434
459,459,1.1475,101.937220421
460,460,1.15,101.873542434
461,461,1.1525,101.937220421
462,462,1.155,101.937220421
463,463,1.1575,101.873542434
464,464,1.16,101.873542434
465,465,1.1625,101.937220421
466,466,1.165,101.937220421
467,467,1.1675,101.873542434
468,468,1.17,101.937220421
469,469,1.1725,101.937220421
470,470,1.175,101.937220421
471,471,1.1775,101.873542434
472,472,1.18,101.937220421
473,473,1.1825,101.873542434
474,474,1.185,101.937220421
475,475,1.1875,101.937220421
476,476,1.19,101.873542434
477,477,1.1925,101.873542434
478,478,1.195,101.937220421
479,479,1.1975,101.937220421
480,480,1.2,101.873542434
481,481,1.2025,101.873542434
482,482,1.205,101.937220421
483,483,1.2075,101.937220421
484,484,1.21,101.937220421
485,485,1.2125,101.937220421
486,486,1.215,101.937220421
487,487,1.2175,101.937220421
488,488,1.22,101.937220421
489,489,1.2225,101.937220421
490,490,1.225,101.873542434
491,491,1.2275,101.937220421
492,492,1.23,101.937220421
493,493,1.2325,101.937220421
494,494,1.235,101.937220421
495,495,1.2375,101.937220421
496,496,1.24,101.937220421
497,497,1.2425,101.873542434
498,498,1.245,101.873542434
499,499,1.2475,101.873542434
500,500,1.25,101.873542434
501,501,1.2525,101.937220421
502,502,1.255,101.937220421
503,503,1.2575,101.873542434
504,504,1.26,101.937220421
505,505,1.2625,101.937220421
506,506,1.265,101.937220421
507,507,1.2675,101.937220421
508,508,1.27,101.937220421
509,509,1.2725,101.937220421
510,510,1.275,101.937220421
511,511,1.2775,101.873542434
512,512,1.28,101.873542434
513,513,1.2825,101.873542434
514,514,1.285,101.937220421
515,515,1.2875,101.937220421
516,516,1.29,101.873542434
517,517,1.2925,101.937220421
518,518,1.295,101.937220421
519,519,1.2975,101.937220421
520,520,1.3,101.873542434
521,521,1.3025,101.873542434
522,522,1.305,101.937220421
523,523,1.3075,101.937220421
524,524,1.31,101.937220421
525,525,1.3125,101.937220421
526,526,1.315,101.873542434
527,527,1.3175,101.937220421
528,528,1.32,101.937220421
529,529,1.3225,101.873542434
530,530,1.325,101.937220421
531,531,1.3275,101.937220421
532,532,1.33,101.937220421
533,533,1.3325,101.873542434
534,534,1.335,101.873542434
535,535,1.3375,101.937220421
536,536,1.34,101.937220421
537,537,1.3425,101.937220421
538,538,1.345,101.873542434
539,539,1.3475,101.873542434
540,540,1.35,101.873542434
541,541,1.3525,101.937220421
542,542,1.355,101.937220421
543,543,1.3575,101.873542434
544,544,1.36,101.937220421
545,545,1.3625,101.937220421
546,546,1.365,101.873542434
547,547,1.3675,101.937220421
548,548,1.37,101.937220421
549,549,1.3725,101.937220421
550,550,1.375,101.937220421
551,551,1.3775,101.873542434
552,552,1.38,101.873542434
553,553,1.3825,101.937220421
554,554,1.385,101.937220421
555,555,1.3875,101.937220421
556,556,1.39,101.873542434
557,557,1.3925,101.937220421
558,558,1.395,101.937220421
559,559,1.3975,101.937220421
560,560,1.4,101.873542434
561,561,1.4025,101.937220421
562,562,1.405,101.937220421
563,563,1.4075,101.937220421
564,564,1.41,101.873542434
565,565,1.4125,101.937220421
566,566,1.415,101.873542434
567,567,1.4175,101.937220421
568,568,1.42,101.937220421
569,569,1.4225,101.873542434
570,570,1.425,101.937220421
571,571,1.4275,101.937220421
572,572,1.43,101.937220421
573,573,1.4325,101.937220421
574,574,1.435,101.937220421
575,575,1.4375,101.937220421
576,576,1.44,101.937220421
577,577,1.4425,101.937220421
578,578,1.445,101.937220421
579,579,1.4475,101.873542434
580,580,1.45,101.937220421
581,581,1.4525,101.873542434
582,582,1.455,101.873542434
583,583,1.4575,101.937220421
584,584,1.46,101.937220421
585,585,1.4625,101.937220421
586,586,1.465,101.873542434
587,587,1.4675,101.937220421
588,588,1.47,101.937220421
589,589,1.4725,101.937220421
590,590,1.475,101.937220421
591,591,1.4775,101.937220421
592,592,1.48,101.873542434
593,593,1.4825,101.873542434
594,594,1.485,101.937220421
595,595,1.4875,101.873542434
596,596,1.49,101.873542434
597,597,1.4925,101.937220421
598,598,1.495,101.937220421
599,599,1.4975,101.937220421
600,600,1.5,101.937220421
601,601,1.5025,101.937220421
602,602,1.505,101.937220421
603,603,1.5075,101.873542434
604,604,1.51,101.873542434
605,605,1.5125,101.873542434
606,606,1.515,101.873542434
607,607,1.5175,101.937220421
608,608,1.52,101.937220421
609,609,1.5225,101.873542434
610,610,1.525,101.937220421
611,611,1.5275,101.937220421
612,612,1.53,101.873542434
613,613,1.5325,101.937220421
614,614,1.535,101.937220421
615,615,1.5375,101.937220421
616,616,1.54,101.937220421
617,617,1.5425,101.873542434
618,618,1.545,101.937220421
619,619,1.5475,101.937220421
620,620,1.55,101.937220421
621,621,1.5525,101.937220421
622,622,1.555,101.873542434
623,623,1.5575,101.937220421
624,624,1.56,101.937220421
625,625,1.5625,101.937220421
626,626,1.565,101.873542434
627,627,1.5675,101.937220421
628,628,1.57,101.937220421
629,629,1.5725,101.937220421
630,630,1.575,101.937220421
631,631,1.5775,101.873542434
632,632,1.58,101.873542434
633,633,1.5825,101.873542434
634,634,1.585,101.937220421
635,635,1.5875,101.873542434
636,636,1.59,101.873542434
637,637,1.5925,101.937220421
638,638,1.595,101.873542434
639,639,1.5975,101.873542434
640,640,1.6,101.937220421
641,641,1.6025,101.937220421
642,642,1.605,101.937220421
643,643,1.6075,101.937220421
644,644,1.61,101.937220421
645,645,1.6125,101.873542434
646,646,1.615,101.937220421
647,647,1.6175,101.937220421
648,648,1.62,101.937220421
649,649,1.6225,101.937220421
650,650,1.625,101.937220421
651,651,1.6275,101.937220421
652,652,1.63,101.873542434
653,653,1.6325,101.937220421
654,654,1.635,101.937220421
655,655,1.6375,101.937220421
656,656,1.64,101.937220421
657,657,1.6425,101.873542434
658,658,1.645,101.937220421
659,659,1.6475,101.873542434
660,660,1.65,101.937220421
661,661,1.6525,101.937220421
662,662,1.655,101.873542434
663,663,1.6575,101.873542434
664,664,1.66,101.937220421
665,665,1.6625,101.873542434
666,666,1.665,101.873542434
667,667,1.6675,101.937220421
668,668,1.67,101.937220421
669,669,1.6725,101.937220421
670,670,1.675,101.937220421
671,671,1.6775,101.873542434
672,672,1.68,101.873542434
673,673,1.6825,101.937220421
674,674,1.685,101.937220421
675,675,1.6875,101.873542434
676,676,1.69,101.937220421
677,677,1.6925,101.937220421
678,678,1.695,101.873542434
679,679,1.6975,101.873542434
680,680,1.7,101.937220421
681,681,1.7025,101.937220421
682,682,1.705,101.937220421
683,683,1.7075,101.937220421
684,684,1.71,101.873542434
685,685,1.7125,101.873542434
686,686,1.715,101.873542434
687,687,1.7175,101.937220421
688,688,1.72,101.937220421
689,689,1.7225,101.873542434
690,690,1.725,101.937220421
691,691,1.7275,101.937220421
692,692,1.73,101.873542434
693,693,1.7325,101.937220421
694,694,1.735,101.937220421
695,695,1.7375,101.937220421
696,696,1.74,101.937220421
697,697,1.7425,101.873542434
698,698,1.745,101.873542434
699,699,1.7475,101.937220421
700,700,1.75,101.937220421
701,701,1.7525,101.873542434
702,702,1.755,101.873542434
703,703,1.7575,101.937220421
704,704,1.76,101.937220421
705,705,1.7625,101.873542434
706,706,1.765,101.937220421
707,707,1.7675,101.937220421
708,708,1.77,101.937220421
709,709,1.7725,101.937220421
710,710,1.775,101.873542434
711,711,1.7775,101.937220421
712,712,1.78,101.937220421
713,713,1.7825,101.937220421
714,714,1.785,101.937220421
715,715,1.7875,101.873542434
716,716,1.79,101.873542434
717,717,1.7925,101.937220421
718,718,1.795,101.873542434
719,719,1.7975,101.873542434
720,720,1.8,101.873542434
721,721,1.8025,101.937220421
722,722,1.805,101.937220421
723,723,1.8075,101.873542434
724,724,1.81,101.873542434
725,725,1.8125,101.873542434
726,726,1.815,101.873542434
727,727,1.8175,101.873542434
728,728,1.82,101.937220421
729,729,1.8225,101.873542434
730,730,1.825,101.937220421
731,731,1.8275,101.937220421
732,732,1.83,101.873542434
733,733,1.8325,101.873542434
734,734,1.835,101.937220421
735,735,1.8375,101.937220421
736,736,1.84,101.937220421
737,737,1.8425,101.873542434
738,738,1.845,101.937220421
739,739,1.8475,101.937220421
740,740,1.85,101.937220421
741,741,1.8525,101.873542434
742,742,1.855,101.937220421
743,743,1.8575,101.937220421
744,744,1.86,101.937220421
745,745,1.8625,101.873542434
746,746,1.865,101.873542434
747,747,1.8675,101.937220421
748,748,1.87,101.937220421
749,749,1.8725,101.873542434
750,750,1.875,101.873542434
751,751,1.8775,101.873542434
752,752,1.88,101.937220421
753,753,1.8825,101.937220421
754,754,1.885,101.873542434
755,755,1.8875,101.937220421
756,756,1.89,101.937220421
757,757,1.8925,101.937220421
758,758,1.895,101.937220421
759,759,1.8975,101.873542434
760,760,1.9,101.937220421
761,761,1.9025,101.937220421
762,762,1.905,101.937220421
763,763,1.9075,101.937220421
764,764,1.91,101.873542434
765,765,1.9125,101.937220421
766,766,1.915,101.937220421
767,767,1.9175,101.937220421
768,768,1.92,101.937220421
769,769,1.9225,101.873542434
770,770,1.925,101.937220421
771,771,1.9275,101.873542434
772,772,1.93,101.873542434
773,773,1.9325,101.937220421
774,774,1.935,101.937220421
775,775,1.9375,101.937220421
776,776,1.94,101.937220421
777,777,1.9425,101.873542434
778,778,1.945,101.937220421
779,779,1.9475,101.937220421
780,780,1.95,101.937220421
781,781,1.9525,101.873542434
782,782,1.955,101.937220421
783,783,1.9575,101.937220421
784,784,1.96,101.937220421
785,785,1.9625,101.873542434
786,786,1.965,101.937220421
787,787,1.9675,101.937220421
788,788,1.97,101.937220421
789,789,1.9725,101.873542434
790,790,1.975,101.937220421
791,791,1.9775,101.873542434
792,792,1.98,101.937220421
793,793,1.9825,101.937220421
794,794,1.985,101.873542434
795,795,1.9875,101.937220421
796,796,1.99,101.937220421
797,797,1.9925,101.937220421
798,798,1.995,101.873542434
799,799,1.9975,101.873542434
800,800,2.0,101.937220421
801,801,2.0025,101.937220421
802,802,2.005,101.873542434
803,803,2.0075,101.937220421
804,804,2.01,101.873542434
805,805,2.0125,101.873542434
806,806,2.015,101.937220421
807,807,2.0175,101.873542434
808,808,2.02,101.873542434
809,809,2.0225,101.937220421
810,810,2.025,101.937220421
811,811,2.0275,101.937220421
812,812,2.03,101.873542434
813,813,2.0325,101.873542434
814,814,2.035,101.937220421
815,815,2.0375,101.937220421
816,816,2.04,101.873542434
817,817,2.0425,101.873542434
818,818,2.045,101.937220421
819,819,2.0475,101.937220421
820,820,2.05,101.937220421
821,821,2.0525,101.937220421
822,822,2.055,101.937220421
823,823,2.0575,101.937220421
824,824,2.06,101.873542434
825,825,2.0625,101.873542434
826,826,2.065,101.937220421
827,827,2.0675,101.873542434
828,828,2.07,101.937220421
829,829,2.0725,101.873542434
830,830,2.075,101.873542434
831,831,2.0775,101.937220421
832,832,2.08,101.937220421
833,833,2.0825,101.873542434
834,834,2.085,101.873542434
835,835,2.0875,101.937220421
836,836,2.09,101.937220421
837,837,2.0925,101.873542434
838,838,2.095,101.873542434
839,839,2.0975,101.873542434
840,840,2.1,101.937220421
841,841,2.1025,101.937220421
842,842,2.105,101.873542434
843,843,2.1075,101.937220421
844,844,2.11,101.873542434
845,845,2.1125,101.937220421
846,846,2.115,101.873542434
847,847,2.1175,101.937220421
848,848,2.12,101.873542434
849,849,2.1225,101.937220421
850,850,2.125,101.937220421
851,851,2.1275,101.873542434
852,852,2.13,101.873542434
853,853,2.1325,101.873542434
854,854,2.135,101.937220421
855,855,2.1375,101.873542434
856,856,2.14,101.873542434
857,857,2.1425,101.937220421
858,858,2.145,101.873542434
859,859,2.1475,101.873542434
860,860,2.15,101.873542434
861,861,2.1525,101.873542434
862,862,2.155,101.873542434
863,863,2.1575,101.937220421
864,864,2.16,101.873542434
865,865,2.1625,101.937220421
866,866,2.165,101.873542434
867,867,2.1675,101.873542434
868,868,2.17,101.937220421
869,869,2.1725,101.873542434
870,870,2.175,101.873542434
871,871,2.1775,101.937220421
872,872,2.18,101.937220421
873,873,2.1825,101.873542434
874,874,2.185,101.873542434
875,875,2.1875,101.937220421
876,876,2.19,101.937220421
877,877,2.1925,101.873542434
878,878,2.195,101.873542434
879,879,2.1975,101.937220421
880,880,2.2,101.937220421
881,881,2.2025,101.873542434
882,882,2.205,101.937220421
883,883,2.2075,101.873542434
884,884,2.21,101.937220421
885,885,2.2125,101.937220421
886,886,2.215,101.937220421
887,887,2.2175,101.873542434
888,888,2.22,101.873542434
889,889,2.2225,101.937220421
890,890,2.225,101.937220421
891,891,2.2275,101.873542434
892,892,2.23,101.937220421
893,893,2.2325,101.937220421
894,894,2.235,101.873542434
895,895,2.2375,101.873542434
896,896,2.24,101.873542434
897,897,2.2425,101.873542434
898,898,2.245,101.937220421
899,899,2.2475,101.937220421
900,900,2.25,101.873542434
901,901,2.2525,101.937220421
902,902,2.255,101.937220421
903,903,2.2575,101.937220421
904,904,2.26,101.873542434
905,905,2.2625,101.937220421
906,906,2.265,101.937220421
907,907,2.2675,101.937220421
908,908,2.27,101.873542434
909,909,2.2725,101.873542434
910,910,2.275,101.873542434
911,911,2.2775,101.873542434
912,912,2.28,101.873542434
913,913,2.2825,101.937220421
914,914,2.285,101.937220421
915,915,2.2875,101.937220421
916,916,2.29,101.937220421
917,917,2.2925,101.873542434
918,918,2.295,101.873542434
919,919,2.2975,101.937220421
920,920,2.3,101.873542434
921,921,2.3025,101.873542434
922,922,2.305,101.873542434
923,923,2.3075,101.873542434
924,924,2.31,101.873542434
925,925,2.3125,101.873542434
926,926,2.315,101.937220421
927,927,2.3175,101.873542434
928,928,2.32,101.937220421
929,929,2.3225,101.937220421
930,930,2.325,101.873542434
931,931,2.3275,101.873542434
932,932,2.33,101.873542434
933,933,2.3325,101.873542434
934,934,2.335,101.873542434
935,935,2.3375,101.937220421
936,936,2.34,101.873542434
937,937,2.3425,101.873542434
938,938,2.345,101.937220421
939,939,2.3475,101.873542434
940,940,2.35,101.873542434
941,941,2.3525,101.873542434
942,942,2.355,101.937220421
943,943,2.3575,101.873542434
944,944,2.36,101.937220421
945,945,2.3625,101.937220421
946,946,2.365,101.937220421
947,947,2.3675,101.937220421
948,948,2.37,101.937220421
949,949,2.3725,101.873542434
950,950,2.375,101.873542434
951,951,2.3775,101.937220421
952,952,2.38,101.873542434
953,953,2.3825,101.873542434
954,954,2.385,101.937220421
955,955,2.3875,101.937220421
956,956,2.39,101.873542434
957,957,2.3925,101.873542434
958,958,2.395,101.937220421
959,959,2.3975,101.873542434
