,Latest: Time (s),Latest: Pressure (kPa)
172,0.43,101.13937269799999
173,0.4325,101.199304921
174,0.435,101.199304921
175,0.4375,101.13937269799999
176,0.44,101.199304921
177,0.4425,101.199304921
178,0.445,101.13937269799999
179,0.4475,101.199304921
180,0.45,101.199304921
181,0.4525,101.199304921
182,0.455,101.199304921
183,0.4575,101.13937269799999
184,0.46,101.199304921
185,0.4625,101.199304921
186,0.465,101.199304921
187,0.4675,101.13937269799999
188,0.47,101.199304921
189,0.4725,101.199304921
190,0.475,101.13937269799999
191,0.4775,101.13937269799999
192,0.48,101.199304921
193,0.4825,101.199304921
194,0.485,101.199304921
195,0.4875,101.13937269799999
196,0.49,101.13937269799999
197,0.4925,101.199304921
198,0.495,101.199304921
199,0.4975,101.13937269799999
200,0.5,101.199304921
201,0.5025,101.199304921
202,0.505,101.13937269799999
203,0.5075,101.13937269799999
204,0.51,101.199304921
205,0.5125,101.199304921
206,0.515,101.199304921
207,0.5175,101.199304921
208,0.52,101.13937269799999
209,0.5225,101.199304921
210,0.525,101.199304921
211,0.5275,101.13937269799999
212,0.53,101.13937269799999
213,0.5325,101.199304921
214,0.535,101.199304921
215,0.5375,101.13937269799999
216,0.54,101.199304921
217,0.5425,101.199304921
218,0.545,101.199304921
219,0.5475,101.199304921
220,0.55,101.13937269799999
221,0.5525,101.13937269799999
222,0.555,101.199304921
223,0.5575,101.199304921
224,0.56,101.199304921
225,0.5625,101.13937269799999
226,0.565,101.13937269799999
227,0.5675,101.199304921
228,0.57,101.13937269799999
229,0.5725,101.199304921
230,0.575,101.13937269799999
231,0.5775,101.13937269799999
232,0.58,101.13937269799999
233,0.5825,101.13937269799999
234,0.585,101.199304921
235,0.5875,101.199304921
236,0.59,101.199304921
237,0.5925,101.13937269799999
238,0.595,101.13937269799999
239,0.5975,101.199304921
240,0.6,101.199304921
241,0.6025,101.13937269799999
242,0.605,101.13937269799999
243,0.6075,101.13937269799999
244,0.61,101.199304921
245,0.6125,101.199304921
246,0.615,101.13937269799999
247,0.6175,101.13937269799999
248,0.62,101.13937269799999
249,0.6225,101.199304921
250,0.625,101.13937269799999
251,0.6275,101.13937269799999
252,0.63,101.262982909
253,0.6325,101.13937269799999
254,0.635,101.13937269799999
255,0.6375,101.13937269799999
256,0.64,101.199304921
257,0.6425,101.199304921
258,0.645,101.199304921
259,0.6475,101.13937269799999
260,0.65,101.13937269799999
261,0.6525,101.199304921
262,0.655,101.13937269799999
263,0.6575,101.199304921
264,0.66,101.199304921
265,0.6625,101.199304921
266,0.665,101.13937269799999
267,0.6675,101.199304921
268,0.67,101.199304921
269,0.6725,101.199304921
270,0.675,101.13937269799999
271,0.6775,101.199304921
272,0.68,101.13937269799999
273,0.6825,101.199304921
274,0.685,101.199304921
275,0.6875,101.199304921
276,0.69,101.199304921
277,0.6925,101.199304921
278,0.695,101.199304921
279,0.6975,101.13937269799999
280,0.7,101.199304921
281,0.7025,101.199304921
282,0.705,101.199304921
283,0.7075,101.199304921
284,0.71,101.13937269799999
285,0.7125,101.13937269799999
286,0.715,101.199304921
287,0.7175,101.199304921
288,0.72,101.13937269799999
289,0.7225,101.199304921
290,0.725,101.199304921
291,0.7275,101.199304921
292,0.73,101.13937269799999
293,0.7325,101.13937269799999
294,0.735,101.199304921
295,0.7375,101.199304921
296,0.74,101.13937269799999
297,0.7425,101.199304921
298,0.745,101.199304921
299,0.7475,101.199304921
300,0.75,101.199304921
301,0.7525,101.13937269799999
302,0.755,101.199304921
303,0.7575,101.199304921
304,0.76,101.13937269799999
305,0.7625,101.199304921
306,0.765,101.199304921
307,0.7675,101.13937269799999
308,0.77,101.13937269799999
309,0.7725,101.199304921
310,0.775,101.13937269799999
311,0.7775,101.199304921
312,0.78,101.199304921
313,0.7825,101.199304921
314,0.785,101.199304921
315,0.7875,101.199304921
316,0.79,101.13937269799999
317,0.7925,101.13937269799999
318,0.795,101.199304921
319,0.7975,101.199304921
320,0.8,101.199304921
321,0.8025,101.13937269799999
322,0.805,101.199304921
323,0.8075,101.13937269799999
324,0.81,101.199304921
325,0.8125,101.199304921
326,0.815,101.199304921
327,0.8175,101.13937269799999
328,0.82,101.199304921
329,0.8225,101.13937269799999
330,0.825,101.199304921
331,0.8275,101.13937269799999
332,0.83,101.13937269799999
333,0.8325,101.199304921
334,0.835,101.13937269799999
335,0.8375,101.13937269799999
336,0.84,101.13937269799999
337,0.8425,101.199304921
338,0.845,101.199304921
339,0.8475,101.13937269799999
340,0.85,101.199304921
341,0.8525,101.199304921
342,0.855,101.13937269799999
343,0.8575,101.199304921
344,0.86,101.199304921
345,0.8625,101.199304921
346,0.865,101.199304921
347,0.8675,101.13937269799999
348,0.87,101.13937269799999
349,0.8725,101.199304921
350,0.875,101.199304921
351,0.8775,101.199304921
352,0.88,101.13937269799999
353,0.8825,101.199304921
354,0.885,101.13937269799999
355,0.8875,101.13937269799999
356,0.89,101.199304921
357,0.8925,101.13937269799999
358,0.895,101.199304921
359,0.8975,101.199304921
360,0.9,101.199304921
361,0.9025,101.13937269799999
362,0.905,101.199304921
363,0.9075,101.13937269799999
364,0.91,101.13937269799999
365,0.9125,101.199304921
366,0.915,101.199304921
367,0.9175,101.13937269799999
368,0.92,101.13937269799999
369,0.9225,101.13937269799999
370,0.925,101.199304921
371,0.9275,101.199304921
372,0.93,101.199304921
373,0.9325,101.13937269799999
374,0.935,101.13937269799999
375,0.9375,101.13937269799999
376,0.94,101.199304921
377,0.9425,101.13937269799999
378,0.945,101.199304921
379,0.9475,101.199304921
380,0.95,101.13937269799999
381,0.9525,101.199304921
382,0.955,101.13937269799999
383,0.9575,101.13937269799999
384,0.96,101.13937269799999
385,0.9625,101.13937269799999
386,0.965,101.13937269799999
387,0.9675,101.13937269799999
388,0.97,101.199304921
389,0.9725,101.13937269799999
390,0.975,101.13937269799999
391,0.9775,101.199304921
392,0.98,101.199304921
393,0.9825,101.13937269799999
394,0.985,101.13937269799999
395,0.9875,101.199304921
396,0.99,101.199304921
397,0.9925,101.199304921
398,0.995,101.13937269799999
399,0.9975,101.13937269799999
400,1.0,101.13937269799999
401,1.0025,101.199304921
402,1.005,101.13937269799999
403,1.0075,101.13937269799999
404,1.01,101.199304921
405,1.0125,101.199304921
406,1.015,101.13937269799999
407,1.0175,101.199304921
408,1.02,101.199304921
409,1.0225,101.199304921
410,1.025,101.13937269799999
411,1.0275,101.13937269799999
412,1.03,101.199304921
413,1.0325,101.199304921
414,1.035,101.199304921
415,1.0375,101.13937269799999
416,1.04,101.199304921
417,1.0425,101.199304921
418,1.045,101.13937269799999
419,1.0475,101.13937269799999
420,1.05,101.199304921
421,1.0525,101.199304921
422,1.055,101.13937269799999
423,1.0575,101.13937269799999
424,1.06,101.13937269799999
425,1.0625,101.13937269799999
426,1.065,101.199304921
427,1.0675,101.13937269799999
428,1.07,101.13937269799999
429,1.0725,101.199304921
430,1.075,101.199304921
431,1.0775,101.199304921
432,1.08,101.13937269799999
433,1.0825,101.13937269799999
434,1.085,101.199304921
435,1.0875,101.199304921
436,1.09,101.13937269799999
437,1.0925,101.13937269799999
438,1.095,101.199304921
439,1.0975,101.13937269799999
440,1.1,101.13937269799999
441,1.1025,101.13937269799999
442,1.105,101.199304921
443,1.1075,101.199304921
444,1.11,101.13937269799999
445,1.1125,101.13937269799999
446,1.115,101.13937269799999
447,1.1175,101.199304921
448,1.12,101.13937269799999
449,1.1225,101.13937269799999
450,1.125,101.199304921
451,1.1275,101.13937269799999
452,1.13,101.199304921
453,1.1325,101.13937269799999
454,1.135,101.13937269799999
455,1.1375,101.199304921
456,1.14,101.13937269799999
457,1.1425,101.199304921
458,1.145,101.13937269799999
459,1.1475,101.199304921
460,1.15,101.199304921
461,1.1525,101.199304921
462,1.155,101.13937269799999
463,1.1575,101.199304921
464,1.16,101.13937269799999
465,1.1625,101.199304921
466,1.165,101.13937269799999
467,1.1675,101.199304921
468,1.17,101.199304921
469,1.1725,101.13937269799999
470,1.175,101.199304921
471,1.1775,101.199304921
472,1.18,101.199304921
473,1.1825,101.199304921
474,1.185,101.13937269799999
475,1.1875,101.13937269799999
476,1.19,101.199304921
477,1.1925,101.13937269799999
478,1.195,101.13937269799999
479,1.1975,101.13937269799999
480,1.2,101.199304921
481,1.2025,101.199304921
482,1.205,101.13937269799999
483,1.2075,101.13937269799999
484,1.21,101.199304921
485,1.2125,101.199304921
486,1.215,101.13937269799999
487,1.2175,101.199304921
488,1.22,101.13937269799999
489,1.2225,101.13937269799999
490,1.225,101.199304921
491,1.2275,101.13937269799999
492,1.23,101.13937269799999
493,1.2325,101.199304921
494,1.235,101.199304921
495,1.2375,101.13937269799999
496,1.24,101.13937269799999
497,1.2425,101.199304921
498,1.245,101.199304921
499,1.2475,101.199304921
500,1.25,101.13937269799999
501,1.2525,101.13937269799999
502,1.255,101.13937269799999
503,1.2575,101.13937269799999
504,1.26,101.13937269799999
505,1.2625,101.13937269799999
506,1.265,101.13937269799999
507,1.2675,101.13937269799999
508,1.27,101.13937269799999
509,1.2725,101.199304921
510,1.275,101.13937269799999
511,1.2775,101.199304921
512,1.28,101.13937269799999
513,1.2825,101.13937269799999
514,1.285,101.13937269799999
515,1.2875,101.199304921
516,1.29,101.13937269799999
517,1.2925,101.13937269799999
518,1.295,101.13937269799999
519,1.2975,101.199304921
520,1.3,101.13937269799999
521,1.3025,101.13937269799999
522,1.305,101.13937269799999
523,1.3075,101.13937269799999
524,1.31,101.199304921
525,1.3125,101.13937269799999
526,1.315,101.13937269799999
527,1.3175,101.199304921
528,1.32,101.199304921
529,1.3225,101.13937269799999
530,1.325,101.13937269799999
531,1.3275,101.13937269799999
532,1.33,101.199304921
533,1.3325,101.13937269799999
534,1.335,101.13937269799999
535,1.3375,101.13937269799999
536,1.34,101.199304921
537,1.3425,101.13937269799999
538,1.345,101.13937269799999
539,1.3475,101.13937269799999
540,1.35,101.13937269799999
541,1.3525,101.13937269799999
542,1.355,101.13937269799999
543,1.3575,101.13937269799999
544,1.36,101.13937269799999
545,1.3625,101.199304921
546,1.365,101.13937269799999
547,1.3675,101.199304921
548,1.37,101.199304921
549,1.3725,101.199304921
550,1.375,101.199304921
551,1.3775,101.13937269799999
552,1.38,101.13937269799999
553,1.3825,101.199304921
554,1.385,101.199304921
555,1.3875,101.199304921
556,1.39,101.13937269799999
557,1.3925,101.199304921
558,1.395,101.199304921
559,1.3975,101.13937269799999
560,1.4,101.13937269799999
561,1.4025,101.199304921
562,1.405,101.13937269799999
563,1.4075,101.13937269799999
564,1.41,101.13937269799999
565,1.4125,101.13937269799999
566,1.415,101.199304921
567,1.4175,101.13937269799999
568,1.42,101.199304921
569,1.4225,101.13937269799999
570,1.425,101.199304921
571,1.4275,101.13937269799999
572,1.43,101.13937269799999
573,1.4325,101.13937269799999
574,1.435,101.13937269799999
575,1.4375,101.199304921
576,1.44,101.199304921
577,1.4425,101.13937269799999
578,1.445,101.199304921
579,1.4475,101.13937269799999
580,1.45,101.13937269799999
581,1.4525,101.13937269799999
582,1.455,101.199304921
583,1.4575,101.199304921
584,1.46,101.199304921
585,1.4625,101.199304921
586,1.465,101.13937269799999
587,1.4675,101.199304921
588,1.47,101.199304921
589,1.4725,101.13937269799999
590,1.475,101.13937269799999
591,1.4775,101.13937269799999
592,1.48,101.199304921
593,1.4825,101.13937269799999
594,1.485,101.13937269799999
595,1.4875,101.13937269799999
596,1.49,101.199304921
597,1.4925,101.13937269799999
598,1.495,101.13937269799999
599,1.4975,101.199304921
600,1.5,101.199304921
601,1.5025,101.199304921
602,1.505,101.13937269799999
603,1.5075,101.13937269799999
604,1.51,101.13937269799999
605,1.5125,101.199304921
606,1.515,101.199304921
607,1.5175,101.199304921
608,1.52,101.13937269799999
609,1.5225,101.199304921
610,1.525,101.13937269799999
611,1.5275,101.13937269799999
612,1.53,101.199304921
613,1.5325,101.199304921
614,1.535,101.199304921
615,1.5375,101.199304921
616,1.54,101.13937269799999
617,1.5425,101.13937269799999
618,1.545,101.199304921
619,1.5475,101.13937269799999
620,1.55,101.13937269799999
621,1.5525,101.199304921
622,1.555,101.199304921
623,1.5575,101.199304921
624,1.56,101.13937269799999
625,1.5625,101.13937269799999
626,1.565,101.199304921
627,1.5675,101.13937269799999
628,1.57,101.13937269799999
629,1.5725,101.13937269799999
630,1.575,101.199304921
631,1.5775,101.199304921
632,1.58,101.13937269799999
633,1.5825,101.13937269799999
634,1.585,101.199304921
635,1.5875,101.199304921
636,1.59,101.13937269799999
637,1.5925,101.13937269799999
638,1.595,101.199304921
639,1.5975,101.199304921
640,1.6,101.199304921
641,1.6025,101.13937269799999
642,1.605,101.199304921
643,1.6075,101.199304921
644,1.61,101.199304921
645,1.6125,101.13937269799999
646,1.615,101.199304921
647,1.6175,101.199304921
648,1.62,101.199304921
649,1.6225,101.13937269799999
650,1.625,101.13937269799999
651,1.6275,101.199304921
652,1.63,101.199304921
653,1.6325,101.13937269799999
654,1.635,101.13937269799999
655,1.6375,101.13937269799999
656,1.64,101.13937269799999
657,1.6425,101.199304921
658,1.645,101.199304921
659,1.6475,101.199304921
660,1.65,101.199304921
661,1.6525,101.199304921
662,1.655,101.13937269799999
663,1.6575,101.199304921
664,1.66,101.199304921
665,1.6625,101.199304921
666,1.665,101.13937269799999
667,1.6675,101.13937269799999
668,1.67,101.13937269799999
669,1.6725,101.199304921
670,1.675,101.199304921
671,1.6775,101.13937269799999
672,1.68,101.199304921
673,1.6825,101.199304921
674,1.685,101.13937269799999
675,1.6875,101.13937269799999
676,1.69,101.13937269799999
677,1.6925,101.199304921
678,1.695,101.199304921
679,1.6975,101.13937269799999
680,1.7,101.199304921
681,1.7025,101.199304921
682,1.705,101.199304921
683,1.7075,101.199304921
684,1.71,101.13937269799999
685,1.7125,101.199304921
686,1.715,101.199304921
687,1.7175,101.199304921
688,1.72,101.13937269799999
689,1.7225,101.13937269799999
690,1.725,101.13937269799999
691,1.7275,101.13937269799999
692,1.73,101.13937269799999
693,1.7325,101.13937269799999
694,1.735,101.13937269799999
695,1.7375,101.199304921
696,1.74,101.13937269799999
697,1.7425,101.13937269799999
698,1.745,101.199304921
699,1.7475,101.199304921
700,1.75,101.13937269799999
701,1.7525,101.13937269799999
702,1.755,101.13937269799999
703,1.7575,101.13937269799999
704,1.76,101.199304921
705,1.7625,101.13937269799999
706,1.765,101.13937269799999
707,1.7675,101.13937269799999
708,1.77,101.199304921
709,1.7725,101.13937269799999
710,1.775,101.13937269799999
711,1.7775,101.199304921
712,1.78,101.199304921
713,1.7825,101.13937269799999
714,1.785,101.13937269799999
715,1.7875,101.199304921
716,1.79,101.13937269799999
717,1.7925,101.199304921
718,1.795,101.13937269799999
719,1.7975,101.13937269799999
720,1.8,101.13937269799999
721,1.8025,101.199304921
722,1.805,101.13937269799999
723,1.8075,101.13937269799999
724,1.81,101.199304921
725,1.8125,101.199304921
726,1.815,101.13937269799999
727,1.8175,101.199304921
728,1.82,101.199304921
729,1.8225,101.199304921
730,1.825,101.199304921
731,1.8275,101.13937269799999
732,1.83,101.13937269799999
733,1.8325,101.199304921
734,1.835,101.13937269799999
735,1.8375,101.13937269799999
736,1.84,101.199304921
737,1.8425,101.199304921
738,1.845,101.199304921
739,1.8475,101.13937269799999
740,1.85,101.13937269799999
741,1.8525,101.13937269799999
742,1.855,101.199304921
743,1.8575,101.199304921
744,1.86,101.13937269799999
745,1.8625,101.13937269799999
746,1.865,101.199304921
747,1.8675,101.199304921
748,1.87,101.13937269799999
749,1.8725,101.13937269799999
750,1.875,101.199304921
751,1.8775,101.13937269799999
752,1.88,101.13937269799999
753,1.8825,101.199304921
754,1.885,101.199304921
755,1.8875,101.199304921
756,1.89,101.13937269799999
757,1.8925,101.13937269799999
758,1.895,101.13937269799999
759,1.8975,101.13937269799999
760,1.9,101.13937269799999
761,1.9025,101.13937269799999
762,1.905,101.199304921
763,1.9075,101.199304921
764,1.91,101.13937269799999
765,1.9125,101.13937269799999
766,1.915,101.199304921
767,1.9175,101.13937269799999
768,1.92,101.13937269799999
769,1.9225,101.13937269799999
770,1.925,101.13937269799999
771,1.9275,101.13937269799999
772,1.93,101.199304921
773,1.9325,101.13937269799999
774,1.935,101.13937269799999
775,1.9375,101.199304921
776,1.94,101.199304921
777,1.9425,101.13937269799999
778,1.945,101.13937269799999
779,1.9475,101.199304921
780,1.95,101.199304921
781,1.9525,101.199304921
782,1.955,101.13937269799999
783,1.9575,101.13937269799999
784,1.96,101.13937269799999
785,1.9625,101.199304921
786,1.965,101.13937269799999
787,1.9675,101.199304921
788,1.97,101.199304921
789,1.9725,101.199304921
790,1.975,101.13937269799999
791,1.9775,101.13937269799999
792,1.98,101.199304921
793,1.9825,101.13937269799999
794,1.985,101.199304921
795,1.9875,101.199304921
796,1.99,101.13937269799999
797,1.9925,101.199304921
798,1.995,101.199304921
799,1.9975,101.13937269799999
800,2.0,101.13937269799999
801,2.0025,101.199304921
802,2.005,101.199304921
803,2.0075,101.13937269799999
804,2.01,101.199304921
805,2.0125,101.199304921
806,2.015,101.199304921
807,2.0175,101.199304921
808,2.02,101.13937269799999
809,2.0225,101.13937269799999
810,2.025,101.199304921
811,2.0275,101.199304921
812,2.03,101.13937269799999
813,2.0325,101.13937269799999
814,2.035,101.199304921
815,2.0375,101.199304921
816,2.04,101.13937269799999
817,2.0425,101.13937269799999
818,2.045,101.13937269799999
819,2.0475,101.199304921
820,2.05,101.13937269799999
821,2.0525,101.13937269799999
822,2.055,101.13937269799999
823,2.0575,101.13937269799999
824,2.06,101.199304921
825,2.0625,101.13937269799999
826,2.065,101.199304921
827,2.0675,101.199304921
828,2.07,101.13937269799999
829,2.0725,101.13937269799999
830,2.075,101.199304921
831,2.0775,101.199304921
832,2.08,101.13937269799999
833,2.0825,101.13937269799999
834,2.085,101.13937269799999
835,2.0875,101.199304921
836,2.09,101.199304921
837,2.0925,101.13937269799999
838,2.095,101.13937269799999
839,2.0975,101.13937269799999
840,2.1,101.199304921
841,2.1025,101.13937269799999
842,2.105,101.13937269799999
843,2.1075,101.13937269799999
844,2.11,101.13937269799999
845,2.1125,101.199304921
846,2.115,101.13937269799999
847,2.1175,101.13937269799999
848,2.12,101.13937269799999
849,2.1225,101.199304921
850,2.125,101.199304921
851,2.1275,101.13937269799999
852,2.13,101.199304921
853,2.1325,101.199304921
854,2.135,101.13937269799999
855,2.1375,101.13937269799999
856,2.14,101.13937269799999
857,2.1425,101.199304921
858,2.145,101.199304921
859,2.1475,101.13937269799999
860,2.15,101.13937269799999
861,2.1525,101.13937269799999
862,2.155,101.13937269799999
863,2.1575,101.199304921
864,2.16,101.199304921
865,2.1625,101.13937269799999
866,2.165,101.199304921
867,2.1675,101.13937269799999
868,2.17,101.13937269799999
869,2.1725,101.13937269799999
870,2.175,101.13937269799999
871,2.1775,101.13937269799999
872,2.18,101.13937269799999
873,2.1825,101.13937269799999
874,2.185,101.13937269799999
875,2.1875,101.13937269799999
876,2.19,101.13937269799999
877,2.1925,101.13937269799999
878,2.195,101.199304921
879,2.1975,101.199304921
880,2.2,101.13937269799999
881,2.2025,101.13937269799999
882,2.205,101.13937269799999
883,2.2075,101.13937269799999
884,2.21,101.13937269799999
885,2.2125,101.199304921
886,2.215,101.13937269799999
887,2.2175,101.13937269799999
888,2.22,101.199304921
889,2.2225,101.199304921
890,2.225,101.13937269799999
891,2.2275,101.199304921
892,2.23,101.199304921
893,2.2325,101.13937269799999
894,2.235,101.13937269799999
895,2.2375,101.13937269799999
896,2.24,101.13937269799999
897,2.2425,101.13937269799999
898,2.245,101.13937269799999
899,2.2475,101.13937269799999
900,2.25,101.13937269799999
901,2.2525,101.199304921
902,2.255,101.13937269799999
903,2.2575,101.13937269799999
904,2.26,101.199304921
905,2.2625,101.199304921
906,2.265,101.13937269799999
907,2.2675,101.13937269799999
908,2.27,101.199304921
909,2.2725,101.13937269799999
910,2.275,101.13937269799999
911,2.2775,101.13937269799999
912,2.28,101.13937269799999
913,2.2825,101.13937269799999
914,2.285,101.199304921
915,2.2875,101.13937269799999
916,2.29,101.13937269799999
917,2.2925,101.199304921
918,2.295,101.199304921
919,2.2975,101.13937269799999
920,2.3,101.13937269799999
921,2.3025,101.199304921
922,2.305,101.199304921
923,2.3075,101.199304921
924,2.31,101.13937269799999
925,2.3125,101.13937269799999
926,2.315,101.13937269799999
927,2.3175,101.199304921
928,2.32,101.199304921
929,2.3225,101.13937269799999
930,2.325,101.199304921
931,2.3275,101.199304921
932,2.33,101.13937269799999
933,2.3325,101.199304921
934,2.335,101.13937269799999
935,2.3375,101.199304921
936,2.34,101.199304921
937,2.3425,101.13937269799999
938,2.345,101.13937269799999
939,2.3475,101.13937269799999
940,2.35,101.199304921
941,2.3525,101.13937269799999
942,2.355,101.13937269799999
943,2.3575,101.199304921
944,2.36,101.199304921
945,2.3625,101.13937269799999
946,2.365,101.13937269799999
947,2.3675,101.199304921
948,2.37,101.13937269799999
949,2.3725,101.13937269799999
950,2.375,101.13937269799999
951,2.3775,101.13937269799999
952,2.38,101.199304921
953,2.3825,101.13937269799999
954,2.385,101.13937269799999
955,2.3875,101.13937269799999
956,2.39,101.199304921
957,2.3925,101.199304921
958,2.395,101.13937269799999
959,2.3975,101.199304921
960,2.4,101.13937269799999
961,2.4025,101.13937269799999
962,2.405,101.13937269799999
963,2.4075,101.13937269799999
964,2.41,101.13937269799999
965,2.4125,101.13937269799999
966,2.415,101.13937269799999
967,2.4175,101.13937269799999
968,2.42,101.199304921
969,2.4225,101.199304921
970,2.425,101.13937269799999
971,2.4275,101.13937269799999
972,2.43,101.13937269799999
973,2.4325,101.13937269799999
974,2.435,101.13937269799999
975,2.4375,101.13937269799999
976,2.44,101.13937269799999
977,2.4425,101.13937269799999
978,2.445,101.13937269799999
979,2.4475,101.199304921
980,2.45,101.13937269799999
981,2.4525,101.13937269799999
982,2.455,101.13937269799999
983,2.4575,101.13937269799999
984,2.46,101.13937269799999
985,2.4625,101.199304921
986,2.465,101.13937269799999
987,2.4675,101.13937269799999
988,2.47,101.13937269799999
989,2.4725,101.13937269799999
990,2.475,101.13937269799999
991,2.4775,101.13937269799999
992,2.48,101.199304921
993,2.4825,101.13937269799999
994,2.485,101.13937269799999
995,2.4875,101.199304921
996,2.49,101.199304921
997,2.4925,101.13937269799999
998,2.495,101.13937269799999
999,2.4975,101.199304921
1000,2.5,101.199304921
1001,2.5025,101.199304921
1002,2.505,101.13937269799999
1003,2.5075,101.199304921
1004,2.51,101.199304921
1005,2.5125,101.199304921
1006,2.515,101.13937269799999
1007,2.5175,101.199304921
1008,2.52,101.199304921
1009,2.5225,101.13937269799999
1010,2.525,101.13937269799999
1011,2.5275,101.13937269799999
1012,2.53,101.13937269799999
1013,2.5325,101.13937269799999
1014,2.535,101.199304921
1015,2.5375,101.13937269799999
1016,2.54,101.13937269799999
1017,2.5425,101.199304921
1018,2.545,101.13937269799999
1019,2.5475,101.13937269799999
1020,2.55,101.13937269799999
1021,2.5525,101.199304921
1022,2.555,101.199304921
1023,2.5575,101.13937269799999
1024,2.56,101.13937269799999
1025,2.5625,101.13937269799999
1026,2.565,101.13937269799999
1027,2.5675,101.13937269799999
1028,2.57,101.13937269799999
1029,2.5725,101.13937269799999
