,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
113,113,0.2825,101.69
114,114,0.285,101.69
115,115,0.2875,101.69
116,116,0.29,101.69
117,117,0.2925,101.69
118,118,0.295,101.69
119,119,0.2975,101.69
120,120,0.3,101.69
121,121,0.3025,101.69
122,122,0.305,101.69
123,123,0.3075,101.69
124,124,0.31,101.69
125,125,0.3125,101.69
126,126,0.315,101.69
127,127,0.3175,101.69
128,128,0.32,101.69
129,129,0.3225,101.63006777700001
130,130,0.325,101.69
131,131,0.3275,101.69
132,132,0.33,101.69
133,133,0.3325,101.69
134,134,0.335,101.69
135,135,0.3375,101.69
136,136,0.34,101.69
137,137,0.3425,101.69
138,138,0.345,101.69
139,139,0.3475,101.69
140,140,0.35,101.69
141,141,0.3525,101.69
142,142,0.355,101.69
143,143,0.3575,101.69
144,144,0.36,101.69
145,145,0.3625,101.69
146,146,0.365,101.69
147,147,0.3675,101.69
148,148,0.37,101.69
149,149,0.3725,101.69
150,150,0.375,101.69
151,151,0.3775,101.69
152,152,0.38,101.69
153,153,0.3825,101.69
154,154,0.385,101.69
155,155,0.3875,101.69
156,156,0.39,101.69
157,157,0.3925,101.69
158,158,0.395,101.69
159,159,0.3975,101.69
160,160,0.4,101.69
161,161,0.4025,101.69
162,162,0.405,101.69
163,163,0.4075,101.69
164,164,0.41,101.69
165,165,0.4125,101.69
166,166,0.415,101.69
167,167,0.4175,101.69
168,168,0.42,101.69
169,169,0.4225,101.69
170,170,0.425,101.69
171,171,0.4275,101.69
172,172,0.43,101.69
173,173,0.4325,101.69
174,174,0.435,101.69
175,175,0.4375,101.69
176,176,0.44,101.69
177,177,0.4425,101.69
178,178,0.445,101.69
179,179,0.4475,101.69
180,180,0.45,101.69
181,181,0.4525,101.69
182,182,0.455,101.69
183,183,0.4575,101.69
184,184,0.46,101.69
185,185,0.4625,101.69
186,186,0.465,101.69
187,187,0.4675,101.69
188,188,0.47,101.69
189,189,0.4725,101.69
190,190,0.475,101.69
191,191,0.4775,101.69
192,192,0.48,101.69
193,193,0.4825,101.69
194,194,0.485,101.69
195,195,0.4875,101.69
196,196,0.49,101.69
197,197,0.4925,101.69
198,198,0.495,101.69
199,199,0.4975,101.69
200,200,0.5,101.69
201,201,0.5025,101.69
202,202,0.505,101.69
203,203,0.5075,101.69
204,204,0.51,101.69
205,205,0.5125,101.69
206,206,0.515,101.69
207,207,0.5175,101.69
208,208,0.52,101.69
209,209,0.5225,101.69
210,210,0.525,101.69
211,211,0.5275,101.69
212,212,0.53,101.69
213,213,0.5325,101.69
214,214,0.535,101.69
215,215,0.5375,101.69
216,216,0.54,101.69
217,217,0.5425,101.69
218,218,0.545,101.69
219,219,0.5475,101.69
220,220,0.55,101.69
221,221,0.5525,101.69
222,222,0.555,101.69
223,223,0.5575,101.69
224,224,0.56,101.69
225,225,0.5625,101.69
226,226,0.565,101.69
227,227,0.5675,101.69
228,228,0.57,101.69
229,229,0.5725,101.69
230,230,0.575,101.69
231,231,0.5775,101.69
232,232,0.58,101.69
233,233,0.5825,101.69
234,234,0.585,101.69
235,235,0.5875,101.69
236,236,0.59,101.69
237,237,0.5925,101.69
238,238,0.595,101.69
239,239,0.5975,101.69
240,240,0.6,101.69
241,241,0.6025,101.69
242,242,0.605,101.69
243,243,0.6075,101.69
244,244,0.61,101.69
245,245,0.6125,101.69
246,246,0.615,101.69
247,247,0.6175,101.69
248,248,0.62,101.69
249,249,0.6225,101.69
250,250,0.625,101.69
251,251,0.6275,101.69
252,252,0.63,101.69
253,253,0.6325,101.69
254,254,0.635,101.69
255,255,0.6375,101.69
256,256,0.64,101.69
257,257,0.6425,101.69
258,258,0.645,101.69
259,259,0.6475,101.69
260,260,0.65,101.69
261,261,0.6525,101.69
262,262,0.655,101.69
263,263,0.6575,101.69
264,264,0.66,101.69
265,265,0.6625,101.69
266,266,0.665,101.69
267,267,0.6675,101.69
268,268,0.67,101.69
269,269,0.6725,101.69
270,270,0.675,101.69
271,271,0.6775,101.69
272,272,0.68,101.69
273,273,0.6825,101.69
274,274,0.685,101.69
275,275,0.6875,101.69
276,276,0.69,101.69
277,277,0.6925,101.69
278,278,0.695,101.69
279,279,0.6975,101.69
280,280,0.7,101.69
281,281,0.7025,101.69
282,282,0.705,101.69
283,283,0.7075,101.69
284,284,0.71,101.69
285,285,0.7125,101.69
286,286,0.715,101.69
287,287,0.7175,101.69
288,288,0.72,101.69
289,289,0.7225,101.69
290,290,0.725,101.69
291,291,0.7275,101.69
292,292,0.73,101.69
293,293,0.7325,101.69
294,294,0.735,101.69
295,295,0.7375,101.69
296,296,0.74,101.69
297,297,0.7425,101.69
298,298,0.745,101.69
299,299,0.7475,101.69
300,300,0.75,101.69
301,301,0.7525,101.69
302,302,0.755,101.69
303,303,0.7575,101.69
304,304,0.76,101.69
305,305,0.7625,101.69
306,306,0.765,101.69
307,307,0.7675,101.69
308,308,0.77,101.69
309,309,0.7725,101.69
310,310,0.775,101.69
311,311,0.7775,101.69
312,312,0.78,101.69
313,313,0.7825,101.69
314,314,0.785,101.69
315,315,0.7875,101.69
316,316,0.79,101.69
317,317,0.7925,101.69
318,318,0.795,101.69
319,319,0.7975,101.69
320,320,0.8,101.69
321,321,0.8025,101.69
322,322,0.805,101.69
323,323,0.8075,101.69
324,324,0.81,101.63006777700001
325,325,0.8125,101.69
326,326,0.815,101.69
327,327,0.8175,101.69
328,328,0.82,101.69
329,329,0.8225,101.69
330,330,0.825,101.69
331,331,0.8275,101.69
332,332,0.83,101.69
333,333,0.8325,101.69
334,334,0.835,101.69
335,335,0.8375,101.69
336,336,0.84,101.69
337,337,0.8425,101.69
338,338,0.845,101.69
339,339,0.8475,101.69
340,340,0.85,101.69
341,341,0.8525,101.69
342,342,0.855,101.69
343,343,0.8575,101.69
344,344,0.86,101.69
345,345,0.8625,101.69
346,346,0.865,101.69
347,347,0.8675,101.69
348,348,0.87,101.69
349,349,0.8725,101.69
350,350,0.875,101.69
351,351,0.8775,101.69
352,352,0.88,101.69
353,353,0.8825,101.69
354,354,0.885,101.69
355,355,0.8875,101.69
356,356,0.89,101.69
357,357,0.8925,101.69
358,358,0.895,101.69
359,359,0.8975,101.69
360,360,0.9,101.69
361,361,0.9025,101.69
362,362,0.905,101.69
363,363,0.9075,101.69
364,364,0.91,101.69
365,365,0.9125,101.69
366,366,0.915,101.69
367,367,0.9175,101.69
368,368,0.92,101.69
369,369,0.9225,101.69
370,370,0.925,101.69
371,371,0.9275,101.69
372,372,0.93,101.69
373,373,0.9325,101.69
374,374,0.935,101.69
375,375,0.9375,101.69
376,376,0.94,101.69
377,377,0.9425,101.69
378,378,0.945,101.69
379,379,0.9475,101.69
380,380,0.95,101.69
381,381,0.9525,101.69
382,382,0.955,101.69
383,383,0.9575,101.69
384,384,0.96,101.69
385,385,0.9625,101.69
386,386,0.965,101.69
387,387,0.9675,101.69
388,388,0.97,101.69
389,389,0.9725,101.69
390,390,0.975,101.69
391,391,0.9775,101.69
392,392,0.98,101.69
393,393,0.9825,101.69
394,394,0.985,101.69
395,395,0.9875,101.63006777700001
396,396,0.99,101.69
397,397,0.9925,101.69
398,398,0.995,101.69
399,399,0.9975,101.69
400,400,1.0,101.69
401,401,1.0025,101.69
402,402,1.005,101.69
403,403,1.0075,101.69
404,404,1.01,101.69
405,405,1.0125,101.69
406,406,1.015,101.69
407,407,1.0175,101.69
408,408,1.02,101.69
409,409,1.0225,101.69
410,410,1.025,101.69
411,411,1.0275,101.69
412,412,1.03,101.69
413,413,1.0325,101.69
414,414,1.035,101.69
415,415,1.0375,101.69
416,416,1.04,101.69
417,417,1.0425,101.69
418,418,1.045,101.69
419,419,1.0475,101.69
420,420,1.05,101.69
421,421,1.0525,101.69
422,422,1.055,101.69
423,423,1.0575,101.69
424,424,1.06,101.69
425,425,1.0625,101.69
426,426,1.065,101.69
427,427,1.0675,101.69
428,428,1.07,101.69
429,429,1.0725,101.69
430,430,1.075,101.69
431,431,1.0775,101.69
432,432,1.08,101.69
433,433,1.0825,101.69
434,434,1.085,101.69
435,435,1.0875,101.69
436,436,1.09,101.69
437,437,1.0925,101.69
438,438,1.095,101.69
439,439,1.0975,101.69
440,440,1.1,101.69
441,441,1.1025,101.69
442,442,1.105,101.69
443,443,1.1075,101.69
444,444,1.11,101.69
445,445,1.1125,101.69
446,446,1.115,101.69
447,447,1.1175,101.69
448,448,1.12,101.69
449,449,1.1225,101.69
450,450,1.125,101.69
451,451,1.1275,101.69
452,452,1.13,101.69
453,453,1.1325,101.69
454,454,1.135,101.69
455,455,1.1375,101.69
456,456,1.14,101.69
457,457,1.1425,101.69
458,458,1.145,101.69
459,459,1.1475,101.69
460,460,1.15,101.69
461,461,1.1525,101.69
462,462,1.155,101.69
463,463,1.1575,101.69
464,464,1.16,101.69
465,465,1.1625,101.69
466,466,1.165,101.69
467,467,1.1675,101.69
468,468,1.17,101.69
469,469,1.1725,101.69
470,470,1.175,101.69
471,471,1.1775,101.69
472,472,1.18,101.69
473,473,1.1825,101.69
474,474,1.185,101.69
475,475,1.1875,101.69
476,476,1.19,101.69
477,477,1.1925,101.69
478,478,1.195,101.69
479,479,1.1975,101.69
480,480,1.2,101.69
481,481,1.2025,101.69
482,482,1.205,101.69
483,483,1.2075,101.69
484,484,1.21,101.69
485,485,1.2125,101.69
486,486,1.215,101.69
487,487,1.2175,101.69
488,488,1.22,101.69
489,489,1.2225,101.69
490,490,1.225,101.69
491,491,1.2275,101.69
492,492,1.23,101.69
493,493,1.2325,101.69
494,494,1.235,101.69
495,495,1.2375,101.69
496,496,1.24,101.69
497,497,1.2425,101.69
498,498,1.245,101.69
499,499,1.2475,101.69
500,500,1.25,101.69
501,501,1.2525,101.69
502,502,1.255,101.69
503,503,1.2575,101.69
504,504,1.26,101.69
505,505,1.2625,101.69
506,506,1.265,101.69
507,507,1.2675,101.69
508,508,1.27,101.69
509,509,1.2725,101.69
510,510,1.275,101.69
511,511,1.2775,101.69
512,512,1.28,101.69
513,513,1.2825,101.69
514,514,1.285,101.69
515,515,1.2875,101.69
516,516,1.29,101.69
517,517,1.2925,101.69
518,518,1.295,101.69
519,519,1.2975,101.69
520,520,1.3,101.69
521,521,1.3025,101.69
522,522,1.305,101.69
523,523,1.3075,101.69
524,524,1.31,101.69
525,525,1.3125,101.69
526,526,1.315,101.69
527,527,1.3175,101.69
528,528,1.32,101.69
529,529,1.3225,101.69
530,530,1.325,101.69
531,531,1.3275,101.69
532,532,1.33,101.69
533,533,1.3325,101.69
534,534,1.335,101.69
535,535,1.3375,101.69
536,536,1.34,101.69
537,537,1.3425,101.69
538,538,1.345,101.63006777700001
539,539,1.3475,101.69
540,540,1.35,101.69
541,541,1.3525,101.69
542,542,1.355,101.69
543,543,1.3575,101.69
544,544,1.36,101.69
545,545,1.3625,101.69
546,546,1.365,101.69
547,547,1.3675,101.69
548,548,1.37,101.69
549,549,1.3725,101.69
550,550,1.375,101.69
551,551,1.3775,101.69
552,552,1.38,101.69
553,553,1.3825,101.69
554,554,1.385,101.69
555,555,1.3875,101.69
556,556,1.39,101.69
557,557,1.3925,101.69
558,558,1.395,101.69
559,559,1.3975,101.69
560,560,1.4,101.69
561,561,1.4025,101.69
562,562,1.405,101.69
563,563,1.4075,101.69
564,564,1.41,101.69
565,565,1.4125,101.69
566,566,1.415,101.69
567,567,1.4175,101.69
568,568,1.42,101.69
569,569,1.4225,101.69
570,570,1.425,101.69
571,571,1.4275,101.69
572,572,1.43,101.69
573,573,1.4325,101.69
574,574,1.435,101.69
575,575,1.4375,101.69
576,576,1.44,101.69
577,577,1.4425,101.63006777700001
578,578,1.445,101.69
579,579,1.4475,101.69
580,580,1.45,101.69
581,581,1.4525,101.69
582,582,1.455,101.69
583,583,1.4575,101.69
584,584,1.46,101.69
585,585,1.4625,101.69
586,586,1.465,101.69
587,587,1.4675,101.69
588,588,1.47,101.69
589,589,1.4725,101.69
590,590,1.475,101.69
591,591,1.4775,101.69
592,592,1.48,101.69
593,593,1.4825,101.69
594,594,1.485,101.69
595,595,1.4875,101.69
596,596,1.49,101.69
597,597,1.4925,101.69
598,598,1.495,101.69
599,599,1.4975,101.69
600,600,1.5,101.69
601,601,1.5025,101.69
602,602,1.505,101.69
603,603,1.5075,101.69
604,604,1.51,101.69
605,605,1.5125,101.69
606,606,1.515,101.69
607,607,1.5175,101.69
608,608,1.52,101.69
609,609,1.5225,101.69
610,610,1.525,101.69
611,611,1.5275,101.69
612,612,1.53,101.69
613,613,1.5325,101.69
614,614,1.535,101.69
615,615,1.5375,101.69
616,616,1.54,101.69
617,617,1.5425,101.69
618,618,1.545,101.69
619,619,1.5475,101.69
620,620,1.55,101.69
621,621,1.5525,101.69
622,622,1.555,101.69
623,623,1.5575,101.69
624,624,1.56,101.69
625,625,1.5625,101.69
626,626,1.565,101.63006777700001
627,627,1.5675,101.69
628,628,1.57,101.69
629,629,1.5725,101.69
630,630,1.575,101.69
631,631,1.5775,101.69
632,632,1.58,101.69
633,633,1.5825,101.69
634,634,1.585,101.69
635,635,1.5875,101.69
636,636,1.59,101.69
637,637,1.5925,101.69
638,638,1.595,101.69
639,639,1.5975,101.69
640,640,1.6,101.69
641,641,1.6025,101.69
642,642,1.605,101.69
643,643,1.6075,101.69
644,644,1.61,101.69
645,645,1.6125,101.69
646,646,1.615,101.69
647,647,1.6175,101.69
648,648,1.62,101.69
649,649,1.6225,101.69
650,650,1.625,101.69
651,651,1.6275,101.69
652,652,1.63,101.69
653,653,1.6325,101.69
654,654,1.635,101.69
655,655,1.6375,101.69
656,656,1.64,101.69
657,657,1.6425,101.69
658,658,1.645,101.69
659,659,1.6475,101.69
660,660,1.65,101.69
661,661,1.6525,101.69
662,662,1.655,101.69
663,663,1.6575,101.69
664,664,1.66,101.69
665,665,1.6625,101.69
666,666,1.665,101.69
667,667,1.6675,101.69
668,668,1.67,101.69
669,669,1.6725,101.69
670,670,1.675,101.69
671,671,1.6775,101.69
672,672,1.68,101.69
673,673,1.6825,101.69
674,674,1.685,101.69
675,675,1.6875,101.69
676,676,1.69,101.69
677,677,1.6925,101.69
678,678,1.695,101.69
679,679,1.6975,101.69
680,680,1.7,101.69
681,681,1.7025,101.69
682,682,1.705,101.69
683,683,1.7075,101.69
684,684,1.71,101.69
685,685,1.7125,101.69
686,686,1.715,101.69
687,687,1.7175,101.69
688,688,1.72,101.69
689,689,1.7225,101.69
690,690,1.725,101.69
691,691,1.7275,101.69
692,692,1.73,101.69
693,693,1.7325,101.69
694,694,1.735,101.69
695,695,1.7375,101.69
696,696,1.74,101.69
697,697,1.7425,101.69
698,698,1.745,101.69
699,699,1.7475,101.69
700,700,1.75,101.69
701,701,1.7525,101.69
702,702,1.755,101.69
703,703,1.7575,101.69
704,704,1.76,101.69
705,705,1.7625,101.69
706,706,1.765,101.69
707,707,1.7675,101.69
708,708,1.77,101.69
709,709,1.7725,101.69
710,710,1.775,101.69
711,711,1.7775,101.69
712,712,1.78,101.69
713,713,1.7825,101.69
714,714,1.785,101.69
715,715,1.7875,101.69
716,716,1.79,101.69
717,717,1.7925,101.69
718,718,1.795,101.69
719,719,1.7975,101.69
720,720,1.8,101.69
721,721,1.8025,101.69
722,722,1.805,101.69
723,723,1.8075,101.69
724,724,1.81,101.69
725,725,1.8125,101.69
726,726,1.815,101.69
727,727,1.8175,101.69
728,728,1.82,101.69
729,729,1.8225,101.69
730,730,1.825,101.69
731,731,1.8275,101.69
732,732,1.83,101.69
733,733,1.8325,101.69
734,734,1.835,101.69
735,735,1.8375,101.69
736,736,1.84,101.69
737,737,1.8425,101.69
738,738,1.845,101.69
739,739,1.8475,101.69
740,740,1.85,101.69
741,741,1.8525,101.69
742,742,1.855,101.69
743,743,1.8575,101.69
744,744,1.86,101.69
745,745,1.8625,101.69
746,746,1.865,101.69
747,747,1.8675,101.69
748,748,1.87,101.69
749,749,1.8725,101.69
750,750,1.875,101.69
751,751,1.8775,101.69
752,752,1.88,101.69
753,753,1.8825,101.69
754,754,1.885,101.69
755,755,1.8875,101.69
756,756,1.89,101.69
757,757,1.8925,101.69
758,758,1.895,101.69
759,759,1.8975,101.69
760,760,1.9,101.69
761,761,1.9025,101.69
762,762,1.905,101.69
763,763,1.9075,101.69
764,764,1.91,101.69
765,765,1.9125,101.69
766,766,1.915,101.69
767,767,1.9175,101.69
768,768,1.92,101.69
769,769,1.9225,101.69
770,770,1.925,101.69
771,771,1.9275,101.69
772,772,1.93,101.69
773,773,1.9325,101.69
774,774,1.935,101.69
775,775,1.9375,101.69
776,776,1.94,101.69
777,777,1.9425,101.69
778,778,1.945,101.69
779,779,1.9475,101.69
780,780,1.95,101.69
781,781,1.9525,101.69
782,782,1.955,101.69
783,783,1.9575,101.69
784,784,1.96,101.69
785,785,1.9625,101.69
786,786,1.965,101.69
787,787,1.9675,101.69
788,788,1.97,101.69
789,789,1.9725,101.69
790,790,1.975,101.69
791,791,1.9775,101.69
792,792,1.98,101.69
793,793,1.9825,101.69
794,794,1.985,101.69
795,795,1.9875,101.69
796,796,1.99,101.69
797,797,1.9925,101.69
798,798,1.995,101.69
799,799,1.9975,101.69
800,800,2.0,101.69
801,801,2.0025,101.69
802,802,2.005,101.69
803,803,2.0075,101.69
804,804,2.01,101.69
805,805,2.0125,101.69
806,806,2.015,101.69
807,807,2.0175,101.69
808,808,2.02,101.69
809,809,2.0225,101.69
810,810,2.025,101.69
811,811,2.0275,101.63006777700001
812,812,2.03,101.69
813,813,2.0325,101.69
814,814,2.035,101.69
815,815,2.0375,101.69
816,816,2.04,101.69
817,817,2.0425,101.69
818,818,2.045,101.69
819,819,2.0475,101.69
820,820,2.05,101.69
821,821,2.0525,101.69
822,822,2.055,101.69
823,823,2.0575,101.69
824,824,2.06,101.69
825,825,2.0625,101.69
826,826,2.065,101.69
827,827,2.0675,101.69
828,828,2.07,101.69
829,829,2.0725,101.69
830,830,2.075,101.69
831,831,2.0775,101.69
832,832,2.08,101.69
833,833,2.0825,101.69
834,834,2.085,101.69
835,835,2.0875,101.69
836,836,2.09,101.69
837,837,2.0925,101.69
838,838,2.095,101.69
839,839,2.0975,101.69
840,840,2.1,101.69
841,841,2.1025,101.69
842,842,2.105,101.69
843,843,2.1075,101.69
844,844,2.11,101.69
845,845,2.1125,101.69
846,846,2.115,101.69
847,847,2.1175,101.69
848,848,2.12,101.69
849,849,2.1225,101.69
850,850,2.125,101.69
851,851,2.1275,101.69
852,852,2.13,101.69
853,853,2.1325,101.69
854,854,2.135,101.69
855,855,2.1375,101.69
856,856,2.14,101.69
857,857,2.1425,101.69
858,858,2.145,101.69
859,859,2.1475,101.69
860,860,2.15,101.69
861,861,2.1525,101.69
862,862,2.155,101.69
863,863,2.1575,101.69
864,864,2.16,101.69
865,865,2.1625,101.69
866,866,2.165,101.69
867,867,2.1675,101.69
868,868,2.17,101.69
869,869,2.1725,101.69
870,870,2.175,101.69
871,871,2.1775,101.69
872,872,2.18,101.69
873,873,2.1825,101.69
874,874,2.185,101.69
875,875,2.1875,101.69
876,876,2.19,101.69
877,877,2.1925,101.69
878,878,2.195,101.69
879,879,2.1975,101.69
880,880,2.2,101.69
881,881,2.2025,101.69
882,882,2.205,101.69
883,883,2.2075,101.69
884,884,2.21,101.69
885,885,2.2125,101.69
886,886,2.215,101.69
887,887,2.2175,101.69
888,888,2.22,101.69
889,889,2.2225,101.69
890,890,2.225,101.69
891,891,2.2275,101.69
892,892,2.23,101.69
893,893,2.2325,101.69
894,894,2.235,101.69
895,895,2.2375,101.69
896,896,2.24,101.69
897,897,2.2425,101.69
898,898,2.245,101.69
899,899,2.2475,101.69
900,900,2.25,101.69
901,901,2.2525,101.69
902,902,2.255,101.63006777700001
903,903,2.2575,101.69
904,904,2.26,101.69
905,905,2.2625,101.69
906,906,2.265,101.69
907,907,2.2675,101.69
908,908,2.27,101.69
909,909,2.2725,101.69
910,910,2.275,101.69
911,911,2.2775,101.69
912,912,2.28,101.69
913,913,2.2825,101.69
914,914,2.285,101.69
915,915,2.2875,101.69
916,916,2.29,101.69
917,917,2.2925,101.69
918,918,2.295,101.69
919,919,2.2975,101.69
920,920,2.3,101.69
921,921,2.3025,101.69
922,922,2.305,101.69
923,923,2.3075,101.69
924,924,2.31,101.69
925,925,2.3125,101.69
926,926,2.315,101.69
927,927,2.3175,101.69
928,928,2.32,101.69
929,929,2.3225,101.69
930,930,2.325,101.69
931,931,2.3275,101.69
932,932,2.33,101.69
933,933,2.3325,101.69
934,934,2.335,101.69
935,935,2.3375,101.69
936,936,2.34,101.69
937,937,2.3425,101.69
938,938,2.345,101.69
939,939,2.3475,101.63006777700001
940,940,2.35,101.63006777700001
941,941,2.3525,101.69
942,942,2.355,101.69
943,943,2.3575,101.69
944,944,2.36,101.69
945,945,2.3625,101.69
946,946,2.365,101.69
947,947,2.3675,101.69
948,948,2.37,101.69
949,949,2.3725,101.69
950,950,2.375,101.69
951,951,2.3775,101.69
952,952,2.38,101.69
953,953,2.3825,101.69
954,954,2.385,101.69
955,955,2.3875,101.69
956,956,2.39,101.69
957,957,2.3925,101.69
958,958,2.395,101.69
959,959,2.3975,101.69
960,960,2.4,101.69
961,961,2.4025,101.69
962,962,2.405,101.69
963,963,2.4075,101.69
964,964,2.41,101.63006777700001
965,965,2.4125,101.63006777700001
966,966,2.415,101.69
967,967,2.4175,101.69
968,968,2.42,101.69
969,969,2.4225,101.69
970,970,2.425,101.69
971,971,2.4275,101.69
972,972,2.43,101.69
973,973,2.4325,101.69
974,974,2.435,101.69
975,975,2.4375,101.69
976,976,2.44,101.69
977,977,2.4425,101.69
978,978,2.445,101.69
979,979,2.4475,101.69
980,980,2.45,101.69
981,981,2.4525,101.69
982,982,2.455,101.63006777700001
983,983,2.4575,101.69
984,984,2.46,101.69
985,985,2.4625,101.69
986,986,2.465,101.69
987,987,2.4675,101.69
988,988,2.47,101.69
989,989,2.4725,101.63006777700001
990,990,2.475,101.69
991,991,2.4775,101.69
992,992,2.48,101.69
993,993,2.4825,101.69
994,994,2.485,101.69
995,995,2.4875,101.69
996,996,2.49,101.69
997,997,2.4925,101.69
998,998,2.495,101.69
999,999,2.4975,101.63006777700001
1000,1000,2.5,101.69
1001,1001,2.5025,101.69
1002,1002,2.505,101.69
1003,1003,2.5075,101.69
1004,1004,2.51,101.69
1005,1005,2.5125,101.69
1006,1006,2.515,101.69
1007,1007,2.5175,101.69
1008,1008,2.52,101.69
1009,1009,2.5225,101.69
1010,1010,2.525,101.69
1011,1011,2.5275,101.69
1012,1012,2.53,101.63006777700001
1013,1013,2.5325,101.69
1014,1014,2.535,101.69
1015,1015,2.5375,101.69
1016,1016,2.54,101.69
1017,1017,2.5425,101.69
1018,1018,2.545,101.69
1019,1019,2.5475,101.69
1020,1020,2.55,101.69
1021,1021,2.5525,101.69
1022,1022,2.555,101.63006777700001
1023,1023,2.5575,101.69
1024,1024,2.56,101.69
1025,1025,2.5625,101.69
1026,1026,2.565,101.69
1027,1027,2.5675,101.69
1028,1028,2.57,101.69
1029,1029,2.5725,101.69
1030,1030,2.575,101.69
1031,1031,2.5775,101.69
1032,1032,2.58,101.69
1033,1033,2.5825,101.69
1034,1034,2.585,101.69
1035,1035,2.5875,101.69
1036,1036,2.59,101.69
1037,1037,2.5925,101.69
1038,1038,2.595,101.69
1039,1039,2.5975,101.69
1040,1040,2.6,101.69
1041,1041,2.6025,101.69
1042,1042,2.605,101.69
1043,1043,2.6075,101.69
1044,1044,2.61,101.69
1045,1045,2.6125,101.69
1046,1046,2.615,101.69
1047,1047,2.6175,101.69
1048,1048,2.62,101.69
1049,1049,2.6225,101.69
1050,1050,2.625,101.69
1051,1051,2.6275,101.69
1052,1052,2.63,101.69
1053,1053,2.6325,101.69
1054,1054,2.635,101.69
1055,1055,2.6375,101.69
1056,1056,2.64,101.69
1057,1057,2.6425,101.69
1058,1058,2.645,101.69
1059,1059,2.6475,101.69
1060,1060,2.65,101.69
1061,1061,2.6525,101.63006777700001
1062,1062,2.655,101.69
1063,1063,2.6575,101.69
1064,1064,2.66,101.69
1065,1065,2.6625,101.69
1066,1066,2.665,101.69
1067,1067,2.6675,101.69
1068,1068,2.67,101.69
1069,1069,2.6725,101.69
1070,1070,2.675,101.69
1071,1071,2.6775,101.69
1072,1072,2.68,101.69
1073,1073,2.6825,101.69
1074,1074,2.685,101.69
1075,1075,2.6875,101.69
1076,1076,2.69,101.69
1077,1077,2.6925,101.69
1078,1078,2.695,101.69
1079,1079,2.6975,101.69
1080,1080,2.7,101.69
1081,1081,2.7025,101.69
1082,1082,2.705,101.69
1083,1083,2.7075,101.69
1084,1084,2.71,101.69
1085,1085,2.7125,101.69
1086,1086,2.715,101.69
1087,1087,2.7175,101.69
1088,1088,2.72,101.69
1089,1089,2.7225,101.69
1090,1090,2.725,101.69
1091,1091,2.7275,101.69
1092,1092,2.73,101.69
