,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
185,185,0.4625,101.997152645
186,186,0.465,101.997152645
187,187,0.4675,102.05708486799999
188,188,0.47,101.997152645
189,189,0.4725,101.997152645
190,190,0.475,101.997152645
191,191,0.4775,101.997152645
192,192,0.48,101.997152645
193,193,0.4825,101.997152645
194,194,0.485,102.05708486799999
195,195,0.4875,101.997152645
196,196,0.49,101.997152645
197,197,0.4925,102.05708486799999
198,198,0.495,101.997152645
199,199,0.4975,101.997152645
200,200,0.5,101.997152645
201,201,0.5025,101.997152645
202,202,0.505,102.05708486799999
203,203,0.5075,101.997152645
204,204,0.51,101.997152645
205,205,0.5125,102.05708486799999
206,206,0.515,101.997152645
207,207,0.5175,102.05708486799999
208,208,0.52,102.05708486799999
209,209,0.5225,101.997152645
210,210,0.525,101.997152645
211,211,0.5275,101.997152645
212,212,0.53,102.05708486799999
213,213,0.5325,101.997152645
214,214,0.535,101.997152645
215,215,0.5375,101.997152645
216,216,0.54,102.05708486799999
217,217,0.5425,101.997152645
218,218,0.545,101.997152645
219,219,0.5475,102.05708486799999
220,220,0.55,101.997152645
221,221,0.5525,101.997152645
222,222,0.555,101.997152645
223,223,0.5575,101.997152645
224,224,0.56,101.997152645
225,225,0.5625,101.997152645
226,226,0.565,101.997152645
227,227,0.5675,101.997152645
228,228,0.57,101.997152645
229,229,0.5725,101.997152645
230,230,0.575,102.05708486799999
231,231,0.5775,101.997152645
232,232,0.58,101.997152645
233,233,0.5825,101.997152645
234,234,0.585,101.997152645
235,235,0.5875,101.997152645
236,236,0.59,101.997152645
237,237,0.5925,101.997152645
238,238,0.595,102.05708486799999
239,239,0.5975,101.997152645
240,240,0.6,101.997152645
241,241,0.6025,102.05708486799999
242,242,0.605,101.997152645
243,243,0.6075,101.997152645
244,244,0.61,101.997152645
245,245,0.6125,102.05708486799999
246,246,0.615,101.997152645
247,247,0.6175,101.997152645
248,248,0.62,101.997152645
249,249,0.6225,101.997152645
250,250,0.625,101.997152645
251,251,0.6275,102.05708486799999
252,252,0.63,102.05708486799999
253,253,0.6325,101.997152645
254,254,0.635,101.997152645
255,255,0.6375,101.997152645
256,256,0.64,102.05708486799999
257,257,0.6425,101.997152645
258,258,0.645,101.997152645
259,259,0.6475,101.997152645
260,260,0.65,102.05708486799999
261,261,0.6525,101.997152645
262,262,0.655,101.997152645
263,263,0.6575,102.05708486799999
264,264,0.66,101.997152645
265,265,0.6625,101.997152645
266,266,0.665,101.997152645
267,267,0.6675,101.997152645
