,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
101,101,0.2525,101.813610211
102,102,0.255,101.69
103,103,0.2575,101.753677987
104,104,0.26,101.753677987
105,105,0.2625,101.813610211
106,106,0.265,101.753677987
107,107,0.2675,101.753677987
108,108,0.27,101.753677987
109,109,0.2725,101.813610211
110,110,0.275,101.69
111,111,0.2775,101.753677987
112,112,0.28,101.69
113,113,0.2825,101.753677987
114,114,0.285,101.753677987
115,115,0.2875,101.753677987
116,116,0.29,101.753677987
117,117,0.2925,101.753677987
118,118,0.295,101.813610211
119,119,0.2975,101.813610211
120,120,0.3,101.753677987
121,121,0.3025,101.753677987
122,122,0.305,101.813610211
123,123,0.3075,101.753677987
124,124,0.31,101.753677987
125,125,0.3125,101.753677987
126,126,0.315,101.753677987
127,127,0.3175,101.753677987
128,128,0.32,101.753677987
129,129,0.3225,101.813610211
130,130,0.325,101.753677987
131,131,0.3275,101.753677987
132,132,0.33,101.753677987
133,133,0.3325,101.753677987
134,134,0.335,101.753677987
135,135,0.3375,101.753677987
136,136,0.34,101.813610211
137,137,0.3425,101.753677987
138,138,0.345,101.753677987
139,139,0.3475,101.813610211
140,140,0.35,101.753677987
141,141,0.3525,101.753677987
142,142,0.355,101.753677987
143,143,0.3575,101.753677987
144,144,0.36,101.753677987
145,145,0.3625,101.753677987
146,146,0.365,101.753677987
147,147,0.3675,101.753677987
148,148,0.37,101.753677987
149,149,0.3725,101.753677987
150,150,0.375,101.753677987
151,151,0.3775,101.753677987
152,152,0.38,101.753677987
153,153,0.3825,101.753677987
154,154,0.385,101.753677987
155,155,0.3875,101.753677987
156,156,0.39,101.813610211
157,157,0.3925,101.753677987
158,158,0.395,101.753677987
159,159,0.3975,101.753677987
160,160,0.4,101.753677987
161,161,0.4025,101.69
162,162,0.405,101.753677987
163,163,0.4075,101.813610211
164,164,0.41,101.753677987
165,165,0.4125,101.69
166,166,0.415,101.753677987
167,167,0.4175,101.753677987
168,168,0.42,101.753677987
169,169,0.4225,101.753677987
170,170,0.425,101.753677987
171,171,0.4275,101.753677987
172,172,0.43,101.69
173,173,0.4325,101.813610211
174,174,0.435,101.753677987
175,175,0.4375,101.813610211
176,176,0.44,101.753677987
177,177,0.4425,101.813610211
178,178,0.445,101.753677987
179,179,0.4475,101.753677987
180,180,0.45,101.753677987
181,181,0.4525,101.753677987
182,182,0.455,101.813610211
183,183,0.4575,101.753677987
184,184,0.46,101.753677987
185,185,0.4625,101.753677987
186,186,0.465,101.753677987
187,187,0.4675,101.753677987
188,188,0.47,101.753677987
189,189,0.4725,101.753677987
190,190,0.475,101.813610211
191,191,0.4775,101.813610211
192,192,0.48,101.753677987
193,193,0.4825,101.813610211
194,194,0.485,101.753677987
195,195,0.4875,101.753677987
196,196,0.49,101.753677987
197,197,0.4925,101.813610211
198,198,0.495,101.753677987
199,199,0.4975,101.813610211
200,200,0.5,101.753677987
201,201,0.5025,101.753677987
202,202,0.505,101.753677987
203,203,0.5075,101.813610211
204,204,0.51,101.813610211
205,205,0.5125,101.813610211
206,206,0.515,101.753677987
207,207,0.5175,101.753677987
208,208,0.52,101.753677987
209,209,0.5225,101.813610211
210,210,0.525,101.753677987
211,211,0.5275,101.753677987
212,212,0.53,101.753677987
213,213,0.5325,101.753677987
214,214,0.535,101.753677987
215,215,0.5375,101.753677987
216,216,0.54,101.753677987
217,217,0.5425,101.753677987
218,218,0.545,101.813610211
219,219,0.5475,101.69
220,220,0.55,101.753677987
221,221,0.5525,101.753677987
222,222,0.555,101.813610211
223,223,0.5575,101.753677987
224,224,0.56,101.753677987
225,225,0.5625,101.753677987
226,226,0.565,101.753677987
227,227,0.5675,101.753677987
228,228,0.57,101.753677987
229,229,0.5725,101.753677987
230,230,0.575,101.753677987
231,231,0.5775,101.813610211
232,232,0.58,101.753677987
233,233,0.5825,101.753677987
234,234,0.585,101.813610211
235,235,0.5875,101.753677987
236,236,0.59,101.753677987
237,237,0.5925,101.753677987
238,238,0.595,101.753677987
239,239,0.5975,101.753677987
240,240,0.6,101.753677987
241,241,0.6025,101.813610211
242,242,0.605,101.753677987
243,243,0.6075,101.69
244,244,0.61,101.753677987
245,245,0.6125,101.813610211
246,246,0.615,101.753677987
247,247,0.6175,101.753677987
248,248,0.62,101.753677987
249,249,0.6225,101.753677987
250,250,0.625,101.813610211
251,251,0.6275,101.753677987
252,252,0.63,101.753677987
253,253,0.6325,101.753677987
254,254,0.635,101.753677987
255,255,0.6375,101.753677987
256,256,0.64,101.753677987
257,257,0.6425,101.753677987
258,258,0.645,101.753677987
259,259,0.6475,101.813610211
260,260,0.65,101.753677987
261,261,0.6525,101.753677987
262,262,0.655,101.813610211
263,263,0.6575,101.753677987
264,264,0.66,101.753677987
265,265,0.6625,101.753677987
266,266,0.665,101.813610211
267,267,0.6675,101.753677987
268,268,0.67,101.753677987
269,269,0.6725,101.753677987
270,270,0.675,101.753677987
271,271,0.6775,101.753677987
272,272,0.68,101.813610211
273,273,0.6825,101.753677987
274,274,0.685,101.753677987
275,275,0.6875,101.813610211
276,276,0.69,101.813610211
277,277,0.6925,101.813610211
278,278,0.695,101.753677987
279,279,0.6975,101.753677987
280,280,0.7,101.753677987
281,281,0.7025,101.753677987
282,282,0.705,101.813610211
283,283,0.7075,101.753677987
284,284,0.71,101.753677987
285,285,0.7125,101.813610211
286,286,0.715,101.813610211
287,287,0.7175,101.753677987
288,288,0.72,101.753677987
289,289,0.7225,101.753677987
290,290,0.725,101.753677987
291,291,0.7275,101.813610211
292,292,0.73,101.813610211
293,293,0.7325,101.753677987
294,294,0.735,101.753677987
295,295,0.7375,101.753677987
296,296,0.74,101.813610211
297,297,0.7425,101.753677987
298,298,0.745,101.753677987
299,299,0.7475,101.813610211
300,300,0.75,101.813610211
301,301,0.7525,101.753677987
302,302,0.755,101.753677987
303,303,0.7575,101.753677987
304,304,0.76,101.813610211
305,305,0.7625,101.753677987
306,306,0.765,101.753677987
307,307,0.7675,101.753677987
308,308,0.77,101.753677987
309,309,0.7725,101.753677987
310,310,0.775,101.753677987
311,311,0.7775,101.753677987
312,312,0.78,101.753677987
313,313,0.7825,101.813610211
314,314,0.785,101.813610211
315,315,0.7875,101.753677987
316,316,0.79,101.813610211
317,317,0.7925,101.813610211
318,318,0.795,101.813610211
319,319,0.7975,101.813610211
320,320,0.8,101.753677987
321,321,0.8025,101.753677987
322,322,0.805,101.753677987
323,323,0.8075,101.753677987
324,324,0.81,101.753677987
325,325,0.8125,101.753677987
326,326,0.815,101.813610211
327,327,0.8175,101.813610211
328,328,0.82,101.813610211
329,329,0.8225,101.753677987
330,330,0.825,101.813610211
331,331,0.8275,101.813610211
332,332,0.83,101.813610211
333,333,0.8325,101.753677987
334,334,0.835,101.753677987
335,335,0.8375,101.753677987
336,336,0.84,101.753677987
337,337,0.8425,101.813610211
338,338,0.845,101.69
339,339,0.8475,101.813610211
340,340,0.85,101.813610211
341,341,0.8525,101.813610211
342,342,0.855,101.753677987
343,343,0.8575,101.813610211
344,344,0.86,101.813610211
345,345,0.8625,101.813610211
346,346,0.865,101.813610211
347,347,0.8675,101.753677987
348,348,0.87,101.753677987
349,349,0.8725,101.753677987
350,350,0.875,101.813610211
351,351,0.8775,101.753677987
352,352,0.88,101.753677987
353,353,0.8825,101.813610211
354,354,0.885,101.813610211
355,355,0.8875,101.813610211
356,356,0.89,101.753677987
357,357,0.8925,101.813610211
358,358,0.895,101.753677987
359,359,0.8975,101.753677987
360,360,0.9,101.813610211
361,361,0.9025,101.753677987
362,362,0.905,101.753677987
363,363,0.9075,101.813610211
364,364,0.91,101.813610211
365,365,0.9125,101.813610211
366,366,0.915,101.753677987
367,367,0.9175,101.813610211
368,368,0.92,101.813610211
369,369,0.9225,101.813610211
370,370,0.925,101.753677987
371,371,0.9275,101.813610211
372,372,0.93,101.813610211
373,373,0.9325,101.813610211
374,374,0.935,101.753677987
375,375,0.9375,101.753677987
376,376,0.94,101.753677987
377,377,0.9425,101.813610211
378,378,0.945,101.813610211
379,379,0.9475,101.753677987
380,380,0.95,101.753677987
381,381,0.9525,101.753677987
382,382,0.955,101.813610211
383,383,0.9575,101.753677987
384,384,0.96,101.813610211
385,385,0.9625,101.813610211
386,386,0.965,101.813610211
387,387,0.9675,101.813610211
388,388,0.97,101.753677987
389,389,0.9725,101.753677987
390,390,0.975,101.753677987
391,391,0.9775,101.753677987
392,392,0.98,101.753677987
393,393,0.9825,101.753677987
394,394,0.985,101.753677987
395,395,0.9875,101.813610211
396,396,0.99,101.813610211
397,397,0.9925,101.813610211
398,398,0.995,101.753677987
399,399,0.9975,101.753677987
400,400,1.0,101.813610211
401,401,1.0025,101.813610211
402,402,1.005,101.753677987
403,403,1.0075,101.753677987
404,404,1.01,101.753677987
405,405,1.0125,101.753677987
406,406,1.015,101.813610211
407,407,1.0175,101.753677987
408,408,1.02,101.813610211
409,409,1.0225,101.813610211
410,410,1.025,101.753677987
411,411,1.0275,101.753677987
412,412,1.03,101.813610211
413,413,1.0325,101.753677987
414,414,1.035,101.753677987
415,415,1.0375,101.753677987
416,416,1.04,101.69
417,417,1.0425,101.69
418,418,1.045,101.753677987
419,419,1.0475,101.753677987
420,420,1.05,101.753677987
421,421,1.0525,101.753677987
422,422,1.055,101.753677987
423,423,1.0575,101.813610211
424,424,1.06,101.69
425,425,1.0625,101.753677987
426,426,1.065,101.753677987
427,427,1.0675,101.813610211
428,428,1.07,101.753677987
429,429,1.0725,101.813610211
430,430,1.075,101.753677987
431,431,1.0775,101.753677987
432,432,1.08,101.813610211
433,433,1.0825,101.753677987
434,434,1.085,101.753677987
435,435,1.0875,101.753677987
436,436,1.09,101.813610211
437,437,1.0925,101.753677987
438,438,1.095,101.753677987
439,439,1.0975,101.753677987
440,440,1.1,101.753677987
441,441,1.1025,101.753677987
442,442,1.105,101.753677987
443,443,1.1075,101.753677987
444,444,1.11,101.69
445,445,1.1125,101.753677987
446,446,1.115,101.813610211
447,447,1.1175,101.753677987
448,448,1.12,101.753677987
449,449,1.1225,101.753677987
450,450,1.125,101.753677987
451,451,1.1275,101.753677987
452,452,1.13,101.69
453,453,1.1325,101.753677987
454,454,1.135,101.753677987
455,455,1.1375,101.753677987
456,456,1.14,101.753677987
457,457,1.1425,101.753677987
458,458,1.145,101.69
459,459,1.1475,101.753677987
460,460,1.15,101.813610211
461,461,1.1525,101.813610211
462,462,1.155,101.753677987
463,463,1.1575,101.753677987
464,464,1.16,101.813610211
465,465,1.1625,101.753677987
466,466,1.165,101.753677987
467,467,1.1675,101.813610211
468,468,1.17,101.753677987
469,469,1.1725,101.753677987
470,470,1.175,101.753677987
471,471,1.1775,101.753677987
472,472,1.18,101.753677987
473,473,1.1825,101.753677987
474,474,1.185,101.813610211
475,475,1.1875,101.753677987
476,476,1.19,101.753677987
477,477,1.1925,101.753677987
478,478,1.195,101.813610211
479,479,1.1975,101.69
480,480,1.2,101.69
481,481,1.2025,101.753677987
482,482,1.205,101.813610211
483,483,1.2075,101.753677987
484,484,1.21,101.813610211
485,485,1.2125,101.753677987
486,486,1.215,101.753677987
487,487,1.2175,101.813610211
488,488,1.22,101.753677987
489,489,1.2225,101.753677987
490,490,1.225,101.753677987
491,491,1.2275,101.753677987
492,492,1.23,101.753677987
493,493,1.2325,101.753677987
494,494,1.235,101.753677987
495,495,1.2375,101.753677987
496,496,1.24,101.753677987
497,497,1.2425,101.753677987
498,498,1.245,101.753677987
499,499,1.2475,101.753677987
500,500,1.25,101.753677987
501,501,1.2525,101.753677987
502,502,1.255,101.69
503,503,1.2575,101.69
504,504,1.26,101.813610211
505,505,1.2625,101.813610211
506,506,1.265,101.753677987
507,507,1.2675,101.753677987
508,508,1.27,101.753677987
509,509,1.2725,101.753677987
510,510,1.275,101.753677987
511,511,1.2775,101.753677987
512,512,1.28,101.753677987
513,513,1.2825,101.753677987
514,514,1.285,101.753677987
515,515,1.2875,101.753677987
516,516,1.29,101.753677987
517,517,1.2925,101.753677987
518,518,1.295,101.813610211
519,519,1.2975,101.813610211
520,520,1.3,101.69
521,521,1.3025,101.753677987
522,522,1.305,101.753677987
523,523,1.3075,101.753677987
524,524,1.31,101.753677987
525,525,1.3125,101.753677987
526,526,1.315,101.753677987
527,527,1.3175,101.69
528,528,1.32,101.753677987
529,529,1.3225,101.753677987
530,530,1.325,101.753677987
531,531,1.3275,101.753677987
532,532,1.33,101.813610211
533,533,1.3325,101.753677987
534,534,1.335,101.753677987
535,535,1.3375,101.753677987
536,536,1.34,101.753677987
537,537,1.3425,101.753677987
538,538,1.345,101.753677987
539,539,1.3475,101.69
540,540,1.35,101.69
541,541,1.3525,101.753677987
542,542,1.355,101.753677987
543,543,1.3575,101.753677987
544,544,1.36,101.753677987
545,545,1.3625,101.753677987
546,546,1.365,101.753677987
547,547,1.3675,101.753677987
548,548,1.37,101.69
549,549,1.3725,101.753677987
550,550,1.375,101.753677987
551,551,1.3775,101.753677987
552,552,1.38,101.753677987
553,553,1.3825,101.753677987
554,554,1.385,101.753677987
555,555,1.3875,101.753677987
556,556,1.39,101.753677987
557,557,1.3925,101.753677987
558,558,1.395,101.753677987
559,559,1.3975,101.753677987
560,560,1.4,101.813610211
561,561,1.4025,101.753677987
562,562,1.405,101.753677987
563,563,1.4075,101.753677987
564,564,1.41,101.753677987
565,565,1.4125,101.753677987
566,566,1.415,101.753677987
567,567,1.4175,101.753677987
568,568,1.42,101.753677987
569,569,1.4225,101.753677987
570,570,1.425,101.753677987
571,571,1.4275,101.69
572,572,1.43,101.753677987
573,573,1.4325,101.813610211
574,574,1.435,101.753677987
575,575,1.4375,101.69
576,576,1.44,101.813610211
577,577,1.4425,101.753677987
578,578,1.445,101.813610211
579,579,1.4475,101.813610211
580,580,1.45,101.753677987
581,581,1.4525,101.753677987
582,582,1.455,101.753677987
583,583,1.4575,101.753677987
584,584,1.46,101.753677987
585,585,1.4625,101.753677987
586,586,1.465,101.813610211
587,587,1.4675,101.813610211
588,588,1.47,101.69
589,589,1.4725,101.753677987
590,590,1.475,101.813610211
591,591,1.4775,101.813610211
592,592,1.48,101.753677987
593,593,1.4825,101.753677987
594,594,1.485,101.753677987
595,595,1.4875,101.753677987
596,596,1.49,101.753677987
597,597,1.4925,101.753677987
598,598,1.495,101.753677987
599,599,1.4975,101.753677987
600,600,1.5,101.813610211
601,601,1.5025,101.753677987
602,602,1.505,101.753677987
603,603,1.5075,101.753677987
604,604,1.51,101.753677987
605,605,1.5125,101.753677987
606,606,1.515,101.753677987
607,607,1.5175,101.753677987
608,608,1.52,101.753677987
609,609,1.5225,101.753677987
610,610,1.525,101.753677987
611,611,1.5275,101.813610211
612,612,1.53,101.753677987
613,613,1.5325,101.813610211
614,614,1.535,101.813610211
615,615,1.5375,101.753677987
616,616,1.54,101.753677987
617,617,1.5425,101.753677987
618,618,1.545,101.753677987
619,619,1.5475,101.753677987
620,620,1.55,101.813610211
621,621,1.5525,101.753677987
622,622,1.555,101.69
623,623,1.5575,101.753677987
624,624,1.56,101.753677987
625,625,1.5625,101.753677987
626,626,1.565,101.753677987
627,627,1.5675,101.813610211
628,628,1.57,101.813610211
629,629,1.5725,101.753677987
630,630,1.575,101.753677987
631,631,1.5775,101.813610211
632,632,1.58,101.753677987
633,633,1.5825,101.753677987
634,634,1.585,101.753677987
635,635,1.5875,101.753677987
636,636,1.59,101.753677987
637,637,1.5925,101.813610211
638,638,1.595,101.753677987
639,639,1.5975,101.753677987
640,640,1.6,101.753677987
641,641,1.6025,101.813610211
642,642,1.605,101.753677987
643,643,1.6075,101.753677987
644,644,1.61,101.753677987
645,645,1.6125,101.753677987
646,646,1.615,101.753677987
647,647,1.6175,101.813610211
648,648,1.62,101.753677987
649,649,1.6225,101.753677987
650,650,1.625,101.753677987
651,651,1.6275,101.753677987
652,652,1.63,101.753677987
653,653,1.6325,101.753677987
654,654,1.635,101.813610211
655,655,1.6375,101.813610211
656,656,1.64,101.753677987
657,657,1.6425,101.753677987
658,658,1.645,101.813610211
659,659,1.6475,101.753677987
660,660,1.65,101.753677987
661,661,1.6525,101.753677987
662,662,1.655,101.69
663,663,1.6575,101.753677987
664,664,1.66,101.753677987
665,665,1.6625,101.813610211
666,666,1.665,101.753677987
667,667,1.6675,101.753677987
668,668,1.67,101.813610211
669,669,1.6725,101.753677987
670,670,1.675,101.753677987
671,671,1.6775,101.753677987
672,672,1.68,101.753677987
673,673,1.6825,101.753677987
674,674,1.685,101.813610211
675,675,1.6875,101.753677987
676,676,1.69,101.753677987
677,677,1.6925,101.753677987
678,678,1.695,101.753677987
679,679,1.6975,101.753677987
680,680,1.7,101.753677987
681,681,1.7025,101.753677987
682,682,1.705,101.813610211
683,683,1.7075,101.753677987
684,684,1.71,101.753677987
685,685,1.7125,101.753677987
686,686,1.715,101.753677987
687,687,1.7175,101.753677987
688,688,1.72,101.753677987
689,689,1.7225,101.69
690,690,1.725,101.753677987
691,691,1.7275,101.753677987
692,692,1.73,101.813610211
693,693,1.7325,101.753677987
694,694,1.735,101.69
695,695,1.7375,101.813610211
696,696,1.74,101.813610211
697,697,1.7425,101.753677987
698,698,1.745,101.753677987
699,699,1.7475,101.753677987
700,700,1.75,101.813610211
701,701,1.7525,101.753677987
702,702,1.755,101.753677987
703,703,1.7575,101.753677987
704,704,1.76,101.753677987
705,705,1.7625,101.813610211
706,706,1.765,101.753677987
707,707,1.7675,101.753677987
708,708,1.77,101.753677987
709,709,1.7725,101.813610211
710,710,1.775,101.813610211
711,711,1.7775,101.753677987
712,712,1.78,101.753677987
713,713,1.7825,101.753677987
714,714,1.785,101.753677987
715,715,1.7875,101.813610211
716,716,1.79,101.753677987
717,717,1.7925,101.753677987
718,718,1.795,101.753677987
719,719,1.7975,101.753677987
720,720,1.8,101.753677987
721,721,1.8025,101.753677987
722,722,1.805,101.753677987
723,723,1.8075,101.753677987
724,724,1.81,101.753677987
725,725,1.8125,101.753677987
726,726,1.815,101.813610211
727,727,1.8175,101.813610211
728,728,1.82,101.753677987
729,729,1.8225,101.753677987
730,730,1.825,101.753677987
731,731,1.8275,101.753677987
732,732,1.83,101.753677987
733,733,1.8325,101.813610211
734,734,1.835,101.753677987
735,735,1.8375,101.753677987
736,736,1.84,101.813610211
737,737,1.8425,101.753677987
738,738,1.845,101.753677987
739,739,1.8475,101.753677987
740,740,1.85,101.813610211
741,741,1.8525,101.753677987
742,742,1.855,101.753677987
743,743,1.8575,101.753677987
744,744,1.86,101.69
745,745,1.8625,101.753677987
746,746,1.865,101.813610211
747,747,1.8675,101.753677987
748,748,1.87,101.753677987
749,749,1.8725,101.813610211
750,750,1.875,101.753677987
751,751,1.8775,101.753677987
752,752,1.88,101.753677987
753,753,1.8825,101.813610211
754,754,1.885,101.753677987
755,755,1.8875,101.69
756,756,1.89,101.69
757,757,1.8925,101.753677987
758,758,1.895,101.753677987
759,759,1.8975,101.753677987
760,760,1.9,101.753677987
761,761,1.9025,101.753677987
762,762,1.905,101.813610211
763,763,1.9075,101.753677987
764,764,1.91,101.753677987
765,765,1.9125,101.753677987
766,766,1.915,101.813610211
767,767,1.9175,101.753677987
768,768,1.92,101.753677987
769,769,1.9225,101.753677987
770,770,1.925,101.753677987
771,771,1.9275,101.753677987
772,772,1.93,101.753677987
773,773,1.9325,101.753677987
774,774,1.935,101.753677987
775,775,1.9375,101.813610211
776,776,1.94,101.753677987
777,777,1.9425,101.753677987
778,778,1.945,101.753677987
779,779,1.9475,101.753677987
780,780,1.95,101.753677987
781,781,1.9525,101.753677987
782,782,1.955,101.753677987
783,783,1.9575,101.69
784,784,1.96,101.753677987
785,785,1.9625,101.813610211
786,786,1.965,101.753677987
787,787,1.9675,101.753677987
788,788,1.97,101.753677987
789,789,1.9725,101.753677987
790,790,1.975,101.753677987
791,791,1.9775,101.753677987
792,792,1.98,101.753677987
793,793,1.9825,101.813610211
794,794,1.985,101.753677987
795,795,1.9875,101.753677987
796,796,1.99,101.753677987
797,797,1.9925,101.813610211
798,798,1.995,101.753677987
799,799,1.9975,101.753677987
800,800,2.0,101.753677987
801,801,2.0025,101.813610211
802,802,2.005,101.69
803,803,2.0075,101.753677987
804,804,2.01,101.753677987
805,805,2.0125,101.753677987
806,806,2.015,101.753677987
807,807,2.0175,101.753677987
808,808,2.02,101.753677987
809,809,2.0225,101.69
810,810,2.025,101.753677987
811,811,2.0275,101.69
812,812,2.03,101.69
813,813,2.0325,101.813610211
814,814,2.035,101.753677987
815,815,2.0375,101.753677987
816,816,2.04,101.753677987
817,817,2.0425,101.753677987
818,818,2.045,101.753677987
819,819,2.0475,101.753677987
820,820,2.05,101.753677987
821,821,2.0525,101.753677987
822,822,2.055,101.753677987
823,823,2.0575,101.753677987
824,824,2.06,101.813610211
825,825,2.0625,101.753677987
826,826,2.065,101.813610211
827,827,2.0675,101.753677987
828,828,2.07,101.753677987
829,829,2.0725,101.813610211
830,830,2.075,101.753677987
831,831,2.0775,101.753677987
832,832,2.08,101.753677987
833,833,2.0825,101.753677987
834,834,2.085,101.69
835,835,2.0875,101.753677987
836,836,2.09,101.753677987
837,837,2.0925,101.753677987
838,838,2.095,101.813610211
839,839,2.0975,101.813610211
840,840,2.1,101.753677987
841,841,2.1025,101.753677987
842,842,2.105,101.753677987
843,843,2.1075,101.753677987
844,844,2.11,101.753677987
845,845,2.1125,101.753677987
846,846,2.115,101.753677987
847,847,2.1175,101.753677987
848,848,2.12,101.753677987
849,849,2.1225,101.753677987
850,850,2.125,101.69
851,851,2.1275,101.753677987
852,852,2.13,101.813610211
853,853,2.1325,101.753677987
854,854,2.135,101.753677987
855,855,2.1375,101.753677987
856,856,2.14,101.753677987
857,857,2.1425,101.69
858,858,2.145,101.753677987
859,859,2.1475,101.753677987
860,860,2.15,101.753677987
861,861,2.1525,101.813610211
862,862,2.155,101.753677987
863,863,2.1575,101.753677987
864,864,2.16,101.813610211
865,865,2.1625,101.813610211
866,866,2.165,101.813610211
867,867,2.1675,101.753677987
868,868,2.17,101.813610211
869,869,2.1725,101.753677987
870,870,2.175,101.753677987
871,871,2.1775,101.813610211
872,872,2.18,101.813610211
873,873,2.1825,101.753677987
874,874,2.185,101.753677987
875,875,2.1875,101.753677987
876,876,2.19,101.753677987
877,877,2.1925,101.69
878,878,2.195,101.753677987
879,879,2.1975,101.813610211
880,880,2.2,101.753677987
881,881,2.2025,101.753677987
882,882,2.205,101.753677987
883,883,2.2075,101.753677987
884,884,2.21,101.753677987
885,885,2.2125,101.753677987
886,886,2.215,101.753677987
887,887,2.2175,101.753677987
888,888,2.22,101.813610211
889,889,2.2225,101.753677987
890,890,2.225,101.753677987
891,891,2.2275,101.753677987
892,892,2.23,101.753677987
893,893,2.2325,101.753677987
894,894,2.235,101.69
895,895,2.2375,101.753677987
896,896,2.24,101.753677987
897,897,2.2425,101.813610211
898,898,2.245,101.753677987
899,899,2.2475,101.753677987
900,900,2.25,101.753677987
901,901,2.2525,101.753677987
902,902,2.255,101.813610211
903,903,2.2575,101.753677987
904,904,2.26,101.753677987
905,905,2.2625,101.753677987
906,906,2.265,101.813610211
907,907,2.2675,101.753677987
908,908,2.27,101.813610211
909,909,2.2725,101.813610211
910,910,2.275,101.753677987
911,911,2.2775,101.813610211
912,912,2.28,101.813610211
913,913,2.2825,101.753677987
914,914,2.285,101.753677987
915,915,2.2875,101.753677987
916,916,2.29,101.753677987
917,917,2.2925,101.813610211
918,918,2.295,101.753677987
919,919,2.2975,101.813610211
920,920,2.3,101.813610211
921,921,2.3025,101.753677987
922,922,2.305,101.753677987
923,923,2.3075,101.753677987
924,924,2.31,101.753677987
925,925,2.3125,101.813610211
926,926,2.315,101.753677987
927,927,2.3175,101.753677987
928,928,2.32,101.753677987
929,929,2.3225,101.813610211
930,930,2.325,101.813610211
931,931,2.3275,101.753677987
932,932,2.33,101.753677987
933,933,2.3325,101.813610211
934,934,2.335,101.753677987
935,935,2.3375,101.753677987
936,936,2.34,101.753677987
937,937,2.3425,101.813610211
938,938,2.345,101.753677987
939,939,2.3475,101.753677987
940,940,2.35,101.813610211
941,941,2.3525,101.753677987
942,942,2.355,101.753677987
943,943,2.3575,101.813610211
944,944,2.36,101.753677987
945,945,2.3625,101.753677987
946,946,2.365,101.753677987
947,947,2.3675,101.813610211
948,948,2.37,101.753677987
949,949,2.3725,101.753677987
950,950,2.375,101.753677987
951,951,2.3775,101.753677987
952,952,2.38,101.813610211
953,953,2.3825,101.753677987
954,954,2.385,101.753677987
955,955,2.3875,101.753677987
956,956,2.39,101.753677987
957,957,2.3925,101.813610211
958,958,2.395,101.753677987
959,959,2.3975,101.813610211
960,960,2.4,101.813610211
961,961,2.4025,101.813610211
962,962,2.405,101.753677987
963,963,2.4075,101.753677987
964,964,2.41,101.813610211
965,965,2.4125,101.753677987
966,966,2.415,101.753677987
